lemma1,lemma2,freq
kauwgompje,doen,1
heel,speelkamer,1
groot,speelkamer,2
boo,varen,7
ons,vasthouden,1
golven,zijn,14
heel,golven,8
klein,sluis,1
heel,rond,10
schuin,rond,1
ander,verjaardag,1
de,leren,3
wit,oor,1
ik,opstaen,4
heel,kaar,1
bubbelbad,zien,2
warm,bubbelbad,1
houten,zwembad,1
heel,tuinstoel,1
mooi,tuinstoel,1
bioscoop,staan,1
klein,bioscoop,1
natuurlijk,aandacht,2
voldoende,aandacht,2
tik,voelen,1
tijger,voelen,1
Geronimo,vinden,3
Leuke,boek,3
Nina,leven,1
Sam&Cat,kijken,1
vet,hebben,8
babysitter,hebben,1
service,hebben,1
eigen,babysitterservice,1
actrice,zijn,2
Jenette,hebben,1
programma,doen,3
’s,doen,3
Ariana,worden,1
serie,uitzenden,1
serie,vinden,4
aflevering,zien,2
raar,stad,1
het,rammen,1
groot,ladder,1
bovenburen,hebben,1
gewoon,buur,1
rechter,wonen,1
buur,wonen,2
heel,toren,4
linker,buur,1
klein,huisje,9
heel,weer,1
burgemeester,gaan,5
die,invlen,1
nieuw,burgemeester,1
ik,aanmelden,3
me,aanmelden,4
jullie,typen,2
eigen,mobieltje,5
het,denk,2
het,Zeg,11
we,discussiëren,1
Sinasprillen,slikken,1
ik,raak,8
ik,slikken,4
S2=,Leg,1
S7=,wachten,1
gezin,plaatsvinden,1
wie,zetten,1
huis,weten,4
belangrijk,spul,3
we,vroeg,9
zus,durven,3
vader,letten,2
rustig,attractie,3
wij,drinken,9
Lonneke,komen,1
neefje,spelen,3
karten,wezen,1
klacht,staan,1
wandeling,doen,1
Aaan,plakken,1
scooter,plakken,1
loeihard,bel,1
wij,smeken,1
wij,rusten,1
klacht,uitgehalen,1
kattenkwaad,uitgehalen,3
u,uitnodigen,2
al,uitnodigen,1
u,aanspreken,1
nest,leggen,5
route,vliegen,4
heel,snavel,3
hij,olifantenoren,1
mensenvoeten,hebben,1
boek,eten,1
Momo-monster,gaan,1
mooi,avontuur,3
hij,reizen,13
Momo-monster,zeggen,1
hert,zeggen,7
bonnet,rijden,1
Br,rijden,1
hert.,zeggen,5
schep,graven,1
Ee,gaan,1
Kai,hebben,1
Gard,zeggen,1
bal,lijken,1
Alper,halen,1
lichaam,veranderen,1
naam,gaan,3
partijtje,voetballen,1
lekker,partijtje,1
losse,appel,1
de,snijden,1
pannenkoek,Vouw,1
duif,vliegen,3
drempel,zitten,1
goed,mobieltje,1
Bean,zijn,1
oog,wennen,2
ander,mobielt,2
zijn,leven,2
tropisch,gebied,3
tropisch,plant,1
ze,nabootsen,1
klimaat,nabootsen,2
belangrijk,stad,1
Parijs,liggen,1
Frans,regio,1
miljoen,wonen,6
Parijs,worden,1
operatheater,hebben,1
Parijs,hebben,1
bezienswaardigheid,hebben,1
Arc,hebben,1
eiffeltoren,bouwen,1
verrasing,hebben,2
hotel,gaan,8
echt,flat,1
circus,lijken,3
ja,schten,3
clown,lijken,1
clown,kijken,2
clown,voorkomen,1
we,uitdid,1
jass,uitdid,1
vriendin,zoeken,5
ze,ingaan,7
winkel,ingaan,1
zitplaats,vinden,1
iemand,vasthield,1
haar,vasthield,1
geld,afpakken,2
naar,dag,2
groot,klauw,4
Vliegtuig,crashen,3
Gamemeneer,hebben,1
vlog,maken,4
hij,woont,6
Kaa,zijn,1
vorig,youtubekanaal,1
Engels,spreken,9
groot,hit,4
t-shirt,hebben,6
muts,goedkeuren,1
deze,goedkeuren,1
mobieltje,horen,6
Queen,komen,4
Duits,chocolade,1
Counting,doen,2
Sven,heten,5
Sven,moeten,1
attractie,sluiten,1
park,gaan,6
toverdrankje,staan,1
toverdrankje,pakken,1
slokje,namen,2
toverdrank,hebben,4
heks,toverden,1
ons,toverden,1
we,schuilden,1
heksen,maken,1
schuur,maken,3
Freerunnen,speel,1
cijfer,schrijven,4
woord,tasten,1
kind,tasten,1
computer,maken,12
2,spelen,2
uiteindelijk,uur,1
keien,doen,1
scheids,zijn,4
voetbalen,zijn,1
olie,drinken,7
bezoeker,brengen,1
vliegtuig,stort,11
TomTom,hebben,5
ingebouwd,TomTom,1
Buitenspelen,zijn,4
Ambrosoft,doen,1
kipje,maken,1
Femma,zeggen,1
echt,dag,10
Jowany,weten,1
neushoorn,doodschieten,1
Sinterklaasdansje,doen,1
PS,Heb,2
marsmanne,gaan,1
Gerke,gaan,1
kwiet,hebben,2
ruimteschip,gaan,2
het,weggooien,3
app,spelen,4
raar,app,7
telefoon,verkopen,2
klets,leren,1
hobby,mincraft,1
hobby,praten,2
drie,hobby,5
vier,knutselen,1
vogelhuisje,maken,13
hout,zoeken,7
dat,rusten,1
vier,hobby,2
leuk,mincraft,1
spel,mincraft,1
pakket,bedenken,1
niks,verdwalen,1
mobielt,bestaan,1
wedstrijd,lijkgespeelen,2
bal,aanspeelden,2
9,hebben,8
ves,zijn,1
stiefmoeder,leeft,1
leven,leeft,1
Welsh,corgi,1
hij,pizzaoor,1
vogels,brommen,1
tjilpen,brommen,1
mens,metselen,1
huis,metselen,3
meisje,zingen,3
oe.,zingen,1
Dun,spelen,1
accent,hebben,3
spotprent,maken,2
kap,hebben,6
rood,jurk,3
schoent,hebben,3
rood,schoent,3
rood,wijn,5
reusachtig,hoofd,1
muizenlijfje,komen,1
muizenlijf,gaan,1
reuzenhoofd,gaan,1
reus,vormen,1
gaaf,zwembad,1
minischildpad,zien,1
kabel,opgegeten,1
ander,computer,9
je,Schrijf,2
ze,hoefden,10
je,aanhalen,2
e-mailtje,krijgen,1
Ouders,bezorgen,2
wij,snappen,4
hgt,schrijven,2
‘,eten,3
Zondag,worden,2
rest,gamen,1
controller,beginnen,1
spook,roepen,1
ik,kap,2
hij,vervoeren,8
kind,vervoeren,2
knop,zien,15
Pieter,hebben,4
5-,krijgen,1
handvaardigheid,hebben,4
knutselen,beginnen,1
Yesss,oproepen,1
Pieter,oproepen,2
stickertekening,maken,1
Pieter,spelen,1
hen,trainen,2
vuur,willen,1
buldog,wonen,1
Indy,zitten,2
Indy,blaffen,1
Van,maken,4
1-1,maken,4
5-1,maken,1
Indy,denken,3
dromen,komen,3
saai,hond,1
ochtend,uitbreken,1
Indy,schrok,2
wedstrijd,doorbreken,1
Indy,zijn,2
einde,wedstrijd,2
kampioen,roepen,1
Indy,roepen,1
gamet,zijn,1
soort,praten,5
huis,schudden,1
huis,schuden,1
Hary,zien,1
Hary,sleuren,1
Hary,gaan,1
dwars,sloot,2
Pet,gaan,1
Hary,zijn,1
allerlaatst,hond,1
dierasiel,bellen,1
hond,heet,1
winkelier,verdienen,6
wat,verdienen,16
Ouders,kopen,1
verlanglijs,doen,3
gezellig,dier,4
kip,voeren,7
multiplayer,doen,4
donald-strip,lezen,1
Sefa,horen,1
Wims,stappen,1
moeder,stappen,1
adjudant,vragen,1
hoofd,verflen,1
minion,hebben,3
het,kikken,1
we,kikken,1
sleutel,zijn,9
goed,sleutel,1
Cat,heten,1
jongen,bellen,2
hun,opgegeten,1
inbreker,binnenkomen,1
je,begroeten,2
rass,kennen,4
zijn,kennen,4
Vlaams,reus,4
Senna,hebben,3
maar,hebben,3
mens,uitzwaaien,1
krans,omhangen,1
Xbox-en,voetballen,1
sommig,speelgoed,1
leuk,Buitenspeelspelletje,1
ze,vastgemaakt,3
kunst,mislukken,1
olifant,balanceren,2
slurf,vasthouden,1
rugg,breken,1
knapp,kunst,5
zeehond,balanceren,1
Lieke,zien,2
circusbaas,zeggen,1
Lieke,begrijpen,1
ze,geheug,1
party,hebben,2
mini-X-Factor,doen,1
rozijon,gooit,2
je,Schep,2
wat,Schep,3
timer,moeten,1
augurek,halen,1
augurek,pakte,1
pot,geven,8
winkel,rende,3
kassamedewerker,bellen,1
pot,krijgen,5
nummer,geven,6
politie,brengen,6
wit,schoen,1
pot,denken,2
vragen,zeggen,2
21,keer,1
Spaans,man,1
eten,betalen,2
echt,speurmeis,1
merriegeluiid,verzorgen,1
almbeln,zoogdier,1
cool,attractie,5
aap,geven,6
je,autorijden,6
medisch,centrum,1
rugnummer,krijgen,1
uitrusting,willen,1
sport,horen,1
springplank,hebben,1
toffe,sport,1
klein,springkussen,1
keuzekaarten,hebben,1
echt,lunch,1
vers,fruit,2
geslaagd,lunch,1
computer,halen,1
spijkerbroek,neem,1
weinig,koopen,1
dat,verzenen,1
ik,verzenen,1
ander,bittergarnituur,1
kauwgum,zien,1
tandpasta,vergeten,1
muis,gebeten,1
roos,zien,3
bureaustoel,zien,2
eigen,mobiel,2
Keeper,zijn,1
keeper,worden,3
keeperstraining,geven,4
interessant,ding,6
grappig,sketche,1
presentatoren,zijn,1
stad,onderzoeken,1
coole,stad,1
ze,interviewen,1
moggen,zwemmen,1
Jesse,zien,2
visnet,willen,1
ijsje,mochten,6
groot,ijsje,4
dokter,heten,3
Antematerieër,heten,1
varken,gaan,9
dokter,kwam,1
superkracht,krijgen,7
kracht,staan,1
Varkentje,zeggen,3
ze,verbazen,9
ze,flauwviel,2
groot,baby,4
Ciemel,vinden,1
baby,muteren,2
kont,rijden,1
groot,kont,3
tv,Zet,2
laat,nieuws,3
superboef,zijn,1
plan,weten,4
kont,stel,1
het,opgeschrijven,2
Varkentje,winnen,1
systeem,uitschakelen,1
vriendinne,vinden,3
Bibi,heten,5
Boris,heetten,1
spooktocht,houden,2
bocht,gaan,11
spooktocht,beginnen,2
we,achtervolgd,2
jullie,vangen,4
ouder,schreeuwden,1
Marloes,schreeuwden,1
jullie,schreeuwden,2
teddybeer,zijn,1
judotoernooi,doen,1
huiswerk,moeten,3
nodig,huiswerk,1
minsommen,vinden,1
geld,verspilen,3
Dam,zien,1
oorlog,vergeten,1
eng,oorlog,1
artiest,optreden,2
vreemdeling,bellen,7
raadsel,hebben,1
uiteindelijk,dag,1
schil,beginnen,1
appel,beginnen,1
schil,leggen,1
schep,pakken,5
smullen,doe,1
hond,verkleden,1
neus,voelen,1
gastles,krijgen,3
laag,hebben,3
verschillend,laag,3
schors,zorgen,1
jong,schors,3
cambium,maken,1
wurgslang,gaan,1
we,feestgevierd,1
diner,maken,4
verrassing,verpesfen,1
ik,vier,11
Grotemensenfeest,vier,1
je,sleeën,4
je,voortrollen,1
bus,renen,1
optreden,maken,1
gaaf,truc,2
pijn,vallen,2
het,afsluiten,4
lekker,paasontbijt,4
laadbakk,opendoen,2
tv's,hebben,2
passagier,slapen,2
vogels,duiken,2
wormen,lokken,2
vrouw,uitzoeken,2
hun,verstoppen,2
joch,aankomen,2
gemeen,joch,2
joch,zien,2
bizon,zien,4
bizon,raken,4
indiaan,schieten,2
joch,vallen,2
Yes,lukken,5
rustig,kamp,2
indiaan,worden,2
bizon,gaan,6
ater,willen,1
Spaans,ater,1
Neeltje,komen,1
Anuok,gaan,1
Neeltje,moeten,1
Neeltje,gaan,1
je,pikken,1
normaal,spiegel,1
eenhoorn,zijn,10
bank,afscheuren,1
konijnenvoer,zien,1
hem,beeten,1
voer,at,1
ze,tilde,3
konijn,tilde,1
mama,ruimde,1
arts,kijken,1
glas,trekken,1
poot,moeten,1
die,weggooien,2
gelijk,weggooien,1
mama,opgestaan,1
bank,komen,4
nieuw,bank,4
hij,holde,1
bestuurder,zien,4
Pirlo,heten,1
Pirlo,zeggen,1
Iza,zeggen,1
Pirlo,sprong,1
Pirlo,doen,1
sieraad,hebben,2
Tom,geboren,1
God,zeggen,3
jullie,inschrijven,1
Tom,krijgen,4
reis,zeiden,1
koning,zeiden,1
Prettig,reis,1
klein,hu,2
kind,melden,1
nummer,melden,1
moederr,komen,1
stem,laten,2
mooi,doen,1
vishengel,drijven,1
één,vis,2
emmer,nemen,1
vis,lagen,1
tijd,spreek,6
vuile,lucht,1
Jade,kennen,1
Jade,zingen,1
gewoon,tekst,2
zij,zingen,3
lievelingslied,zijn,1
rits,zitten,3
krokodillenprint,zitten,1
wit,veter,2
middelgroot,gympie,1
klittenband,zitten,1
bank,willen,1
latt,hebben,2
speciaal,schoen,6
schoen,klik,1
borstcrawl,kunnen,1
hondenmand,hebben,2
nachtmerries,heten,1
visioen,hebben,1
iemand,overlijden,4
ik,knallen,8
vriendjes,hebben,4
snuffel,doen,1
pluizig,hond,5
tennisbal,maken,1
tennisbal,kapotmaken,1
hond,vrijlopen,1
altijd,komen,1
JE,NUUUUU,1
het,NUUUUU,1
kamp,bijzetten,1
ik,beraden,1
pony,deelnemen,1
die,oplopen,2
krap,karretje,1
je,kauwen,6
volkslied,zingen,6
we,feest,2
festival,hebben,1
zanger,gaan,2
beroemd,zanger,3
fakkel,voorgaan,1
Vogels,praten,4
dat,bespaaren,4
tijd,bespaaren,14
het,bespaaren,8
bek,houden,6
arrogant,klootzak,1
#,schrijven,1
brief,winnen,2
gouden,brief,3
alles,betalen,7
chocola,kopen,2
fabriek,winnen,1
heel,fabriek,2
hij,verlaten,10
familie,verlaten,2
ouder,meenemen,7
eenzaam,monster,1
meisje,ontvoeren,4
eenzaam,jonge,2
pesthekel,krijgen,1
hij,wou,1
Vliegtuig,flapperen,4
tja,hebben,1
snoepen,hebben,4
vet,komen,1
slaapkamer,opendoen,1
snoepval,noemen,1
ik,keren,2
-46,keren,1
mijn,doen,20
record,verbreken,7
mij,trainen,2
uur,trainen,4
eigen,club,8
nieuwsgierig,neus,2
Bonger,heten,1
heel,juf,5
ik,concentreer,1
me,concentreer,1
gymless,vinden,1
gym,bewegen,1
hij,patrouilleren,1
groot,laars,9
lach,hebben,13
Tim,lopen,8
kikker,vallen,2
kikker,lukken,1
hij,Hupste,1
kind,terugkomen,2
zwart,tand,2
ze,verven,11
Streng,lopen,1
speeltoestel,zijn,2
landbouw,beginnen,1
cultivatoar,klepelen,1
je,gieren,1
verbaal,krijgen,1
grasland,bemesten,1
iets,hangen,3
zodebemester,hangen,1
scherp,wiel,1
rond,wiel,1
mest,komen,1
Titanic,bouwen,2
limousine,maken,2
vliegtuig,verspreiden,3
zich,verspreiden,4
brandstof,eten,6
ber,zijn,3
ber,eten,1
staart,grizzlybeor,1
rond,poot,1
winterslaap,gaan,2
ber,leven,1
ber,wonen,1
Kitten,schatten,1
Poes,liggen,1
poes,lopen,6
mooi,middag,2
Wim,horen,14
jongen,sprongen,1
fiets,Pakte,4
lang,dier,2
je,namaken,2
stroper,lopen,1
replica,geven,1
echt,replica,1
ik,typ,6
het,typ,1
ander,carnavalspakk,1
die,bezetten,5
Romein,willen,2
alles,denken,7
goed,harnas,1
steen,muur,1
alles,pakten,5
Romein,hebben,10
wij,speelden,1
Malisa,spelen,1
één,team,3
Isa,spelen,2
drie,team,1
foto,komen,3
dat,ophangen,2
Baby,repareren,1
auto,repareren,5
huis,repareren,1
wasmachine,repareren,2
fiets,repareren,1
1,repareren,1
arm,repareren,1
hoofad,repareren,1
voet,repareren,1
oor,repareren,1
KNVB,willen,1
leven,rondbrengen,2
toets,weten,2
Kind,verzinnen,1
sms-taal,verzinnen,1
taal,verzinnen,4
vriend,maak,1
van,leren,3
Nodrin,vinden,1
stout,som,1
Odin,heten,1
eer,hebben,1
sliepi,zeggen,1
Hallo-weeeeeeeeeeeeen,zeggen,1
al,kijken,2
boom,beschermen,4
twee,laag,1
bast,worden,1
spinthout,maken,1
balans,hebben,3
één,plak,2
leeuw,zitten,22
kooi,zitten,6
leuk,feesttijd,1
kleden,doen,1
optocht,kleden,1
hond,hoeven,9
vieze,beest,5
nicht,houden,1
Ildy,heten,1
Tim,denken,9
meisje,beginnen,6
Tim,beginnen,2
het,interesseren,1
hen,interesseren,1
surprise,versieren,1
Blub,bubbelen,1
Peter,bubbelen,1
pleister,Kom,1
pleister,rennen,1
SIEP,roepen,1
Siep,knuffelt,1
Peter,voetballen,2
Sam,komen,8
optreden,krijgen,2
gaaf,actie,1
volgen,gebeuren,2
grappig,rijmp,1
erg,leiden,1
kind,omdraaien,1
zich,omdraaien,1
nerd,toelopen,1
Rick,liggen,3
nerd,geven,1
directeur,geven,3
Rick,geven,1
wat,uitgehalen,1
erg,uitgehalen,1
ik,uitgehalen,5
nerd,vertellen,1
10,plaats,1
tijd,oppassen,1
waardeloos,pestkop,1
die,overnemen,8
mijn,scheiden,1
ding,missen,5
boek,missen,1
ander,huiswerk,2
boek,voorlezen,4
spreekbeurt,oefenen,1
vogelspin,zitten,3
Joost,halen,2
vogelspin,halen,1
Joost,laten,1
boom,zitten,7
heel,volleybalclub,1
volleybalclub,heten,1
we,sponsorden,1
openbaar,school,4
baan,zitten,1
lang,baan,9
soort,bijten,1
tietje-waawas,vinden,1
stok,zoek,1
metalen,bak,1
Natuurijk,bak,1
Katten,kunnen,1
dader,pakte,1
doel,stelen,1
evenwicht,komen,2
natuurlijk,evenwicht,3
je,vermaakt,1
doen,kijken,1
extra,duidelijkheid,1
Minecraft,gaan,9
monster,kopen,2
My,kopen,1
B.V.G.,heten,1
Wouter,komen,1
snel,tijd,3
deel,leren,1
kubus,hebben,1
vijf,krijgen,1
dat,zaai,1
klein,panda,4
vaak,sport,2
diermishandeling,doen,3
Sinterklaas,voorkomen,2
zielig,zebra,1
Jack,vragen,3
verzorger,verstaan,1
vogel,verstaan,1
Jack,verstaan,1
zij,vertellen,5
hond,slaan,5
mispakken,kunnen,1
kat,pakken,14
Liza,willen,1
Tom.,zeg,1
hard,manier,1
Liza,gaan,6
Liza,zeggen,17
ik,monteren,2
knipper/achterlicht,monteren,1
die,monteren,1
accu,zitten,1
accuoplader,hebben,1
hendel,maken,1
moeite,horen,1
butien,vinden,1
aap,wonen,1
Apen,eten,2
groent,eten,5
Apen,noemen,1
goed,klimmer,1
doen,rennen,1
klimmen,springtouwen,1
extra,sokk,1
ten,krijgen,1
koud,ten,1
scherp,gebit,2
Enn,leven,1
Honden,verzorgen,2
werk,verzorgen,2
hond,uitdagen,1
herdershond,houden,2
familielid,denken,1
advertentie,zoeken,1
schelp,zeggen,1
Amirico,zijn,1
Amirico,gaan,2
hij,bezorgen,7
pijp,gaan,1
Ernie,noemen,1
kibbeling,eten,3
kibbeling,willen,1
zus,trekken,1
Tubantia,lijken,1
verdieping,lijken,1
niet,zetten,1
krant,houden,1
Tubantia,weggaan,1
Tubantia,gaat,1
team,Heb,1
blaad,pak,6
lijn,vouwen,1
recht,lijn,5
blaad,draai,3
het,duw,3
buitenste,pak,1
die,pak,4
flap,hebben,2
kant,vouw,1
je,draien,5
hem,draien,1
frietzakje,vouw,1
je,blaasen,1
blaad,vouw,1
steel,maken,1
moord,plegen,16
spookhuis,noemen,1
fel,kreet,2
Bas,riepen,3
enig,gehijgen,1
wolven,staan,1
grijs,wolven,1
enorm,skelet,1
hol,oogkass,1
scherf,vallen,1
papa,koken,2
gerecht,koken,2
dame,gaan,2
broer,zwemmen,4
hij,hinkelen,2
kangoeroesprong,doen,1
dadeliik,zeggen,1
eten,dadeliik,1
dame,komen,4
snoepjesmachines,krijgen,1
eersten,gerecht,1
wijn,gaan,1
nacht,eten,1
Loena,liggen,1
kind,voorkomen,1
speeltoestell,voorkomen,1
nieuw,speeltoestell,2
Gym,worden,1
gek,laan,1
kasteel,verschijnen,1
mond,weten,1
dicht,mond,1
dodo,zien,2
zoomaar,zien,1
wind,gebruiken,1
dodo,laten,1
ik,blazen,2
we,blazen,3
griezel,doen,1
schatkamer,zijn,1
griezel,liggen,1
deel,liggen,1
laat,deel,2
Tour,Ken,1
groot,fles,4
valpartij,zijn,1
Pip,vragen,4
woezel,zeggen,1
poes,geboren,1
groot,poes,1
habitat,vernielen,1
hem,voorlezen,2
beroep,willen,7
Crea,vinden,2
alligator,bekijken,1
animatie,hebben,1
heel,animatie,2
leuk,animatie,3
schijf,vinden,1
noot,weten,1
buldogs,vinden,1
die,opsluiten,9
hond,kotsen,5
mat,zijn,12
gemene,hond,3
goed,circuss,3
stoplicht,worden,3
haaientand,staan,1
stopbord,staan,2
jou,laten,5
olie,irriteren,1
grond,beginnen,4
Tweede,vinden,1
13,zien,1
mens,oppakken,10
bioscoop,zien,1
nationaal,buitenspeeldag,3
opa,verzorgen,1
boom,verzorgen,1
scherp,ding,7
hard,grond,2
hoofd,overgaan,1
kant,zien,2
kant,doen,5
oom,zeggen,19
Sint,Komt,1
sowieso,krijgen,2
flink,buit,1
Sint,brengen,10
juist,ding,3
die,leer,2
spelling,kennen,6
tevoorschijn,springen,2
Max,willen,7
riem,doorbreken,5
mama,geschrokken,3
minister,willen,2
schrijven,vermoeien,1
pauze,willen,7
u,zorgen,1
Vriendelijke,groet,8
contact,opnemen,3
goed,handballer,1
goed,weg,3
0-28,staan,1
super,tututut,1
Makker,staken,1
God,doen,1
koeienmelk,vinden,1
gemiddeld,jaar,6
groot,worden,1
km/u,gaan,2
Cinemagic,zijn,1
dino,poepen,2
flat,vallen,1
kleren,brengen,1
intocht,vinden,2
kapoentje,gooi,8
playbackshow,zeggen,1
Amy,zeggen,22
Keyleigh,zeggen,1
Jacomina,zeggen,3
Amy,lachen,2
Oké,proberen,1
Kayleigh,zeggen,2
Amy,tellen,1
5,tellen,1
Djuna,zeggen,1
Yasen,zeggen,1
ze,gilt,3
Amy,gilt,1
Ilona,zeggen,2
Yacen,zeggen,2
Yacen,komen,1
Kayleig,Zeggen,1
Yaden,komen,1
Ilona,komen,2
Amy,Zeggen,1
ze,Zegt,5
Jacomina,Zeggen,1
Yacen,Zeggen,1
Aaaaaaaaah,zeggen,1
Ilona,vragen,1
Kayleigh,lachen,1
minuut,draaien,1
Amy,kijken,2
Kayleigh,snapte,1
jury,geven,2
winnaar,hebben,3
Jacomina,zeiden,1
T,roepen,1
show,duren,5
één,show,1
twee,show,1
nicht,optreden,1
offerfeest,zijn,1
cadeaut,mogen,2
Fun,vinden,1
huis,opschrijven,1
letter,veranderen,1
stoplichtregel,zijn,1
stoplicht,hebben,2
tie,schrijf,1
warm,klimaat,3
tijger,eten,5
koud,klimaat,2
fijn,kooi,9
lot,hebben,4
ze,inslapen,5
die,treffen,2
zaal,kunnen,1
geweldig,film,1
Emmet,redden,1
jas,gooien,2
ik,inappn,1
bericht,hebben,8
les,gaven,1
geschiedenisen,geven,1
strafwerk,schrijven,1
wiskunde,afmaken,1
1,zeiden,2
baasje,leren,1
post,helpen,1
zinn,lezen,1
Nederlands,ouder,1
me,trek,2
niets,trek,1
fijn,leefgebied,1
binnenverblijf,hebben,1
spel,verzinnen,7
zichzelf,wassen,11
je,reden,3
tandafdruk,hebben,1
wipneus,lopen,1
Vos,komen,1
Wipneus,zeggen,1
Vos,zeggen,6
Vos,mogen,1
kop,bijten,1
Vos,doen,1
Vos,spelen,1
iedereen,at,8
ikzelf,vragen,2
spiegel,krijgen,3
laat,zien,2
telescoop,hebben,2
1,stelling,1
gewonnen,winnen,1
sinterklaasfeest,bedenken,1
vader,lezen,4
krant,spelen,1
hem,oproepen,3
ander,bocht,1
Tim,schrok,1
hij,insluiten,3
duikelrek,hebben,2
schildpadd,zijn,3
kostbaar,vas,1
Chinees,teken,2
diersoort,bestaan,2
eten,verstoppen,11
barbaar,zijn,1
die,aanviel,1
dorp,aanviel,1
clankasteel,staan,1
aanvaller,hebben,4
luchtafweer,hebben,1
aanvaller,zetten,1
P.E.K.K.A.,zetten,1
aanvaller,winnen,2
tovenaar,gaan,3
boom,komen,11
Papa,staan,3
cruiseschip,hebben,3
onleuke,ding,1
kind,wegrennen,1
je,omsingelen,2
eigenlijk,uitslag,1
orakel,noemen,1
orakel,geven,1
ballet,geven,2
Phil,worden,1
Phil,hebben,1
drankje,stelen,1
speciaal,drankje,1
robot,weten,1
drankje,zorgen,1
orakel,hebben,1
orakel,drinken,1
hij,vergat,1
orakel,afbreken,1
Phil,blijven,1
plat,zijkant,1
groot,toernooi,6
winnaar,krijgen,5
team,krijgen,14
je,schoot,8
je,skateboard,4
glijban,slapen,1
vervelend,zus,3
ze,schelen,2
gedachte,weten,1
hij,zoek,1
Kiek,bezorgen,3
speciaal,vliegtuig,3
wavepipe,willen,1
Kiek,vallen,1
nepslapen,gaan,1
glitter,hebben,3
smal,voet,1
Sjakie,zitten,2
enorm,feest,1
hij,spoelt,3
octopus,staan,1
enorm,octopus,1
je,spoellen,1
wc,spoellen,2
Sjakie,zeggen,2
wc,laten,1
blauw,stipop,1
formaat,hebben,1
normaal,formaat,1
groot,kant,1
hij,staarde,4
sip,staarde,1
Wetenschapper,vroegen,1
ding,vroegen,1
Jahoe,riepen,1
wetenschapper,riepen,1
konijn,zeggen,22
iedereen,stellen,3
SSoms,mogen,1
één,pleintje,1
kakkerlakken,meppen,1
boodschappenlijst,lezen,1
Marjolein,komen,2
vliegtuig,stren,3
dat,grenzen,1
mens,antwoorden,1
verschrikkelijk,monster,4
hij,verslinden,2
jullie,verslinden,1
ze,beloven,11
hij,optilde,1
me,optilde,1
gek,gezicht,3
pot,knokken,1
hard,lijf,1
je,botssen,1
zwembad,zoeken,1
gilad,zijn,1
mens,geloofen,2
step,meenemen,1
skate,aandoen,1
barbecue,aanzetten,1
schrijven,moeten,1
je,achterlopen,1
chattaal,lijken,1
taal,lijken,1
iedereen,verstaan,5
dom,afkorting,1
brok,leggen,2
goed,stuk,5
rass,sterven,1
sowieso,drinken,1
verzorging,verzorgen,1
nieuw,voer,2
keeperspulal,hebben,1
6-2,hebben,1
vpaase,gaan,1
Rene,kijken,1
levensgrot,knuffel,1
toe,mogen,3
buikje,eten,2
spelle,vinden,25
muizenval,speel,1
helikopter,speel,1
alles,speel,5
vast,poort,1
theaterschool,heten,1
McDonald's,gaan,1
diegene,zetten,1
wie,pestben,1
je,pestben,1
die,pest,5
advies,staan,2
persoonsvorm,zetten,1
zin,staan,3
verleden,staan,1
t,schrijven,6
jager,noemen,1
boer,werken,1
jager,werken,1
muur,maken,7
stad,beschermen,3
de,ontstaan,1
dorp,ontstaan,2
enorm,dorp,1
zelfgebouwd,tent,1
ding,zweven,3
waar,begrijpen,2
dino,toveren,1
verhaal,willen,10
stuk,schrijf,2
alinea,heten,2
eindstuk,schrijf,1
voorbeeld,zet,1
duiken,lezen,1
bezoeker,hebben,2
ander,informatie,2
quiz,kijken,1
wit,olifant,1
water,liepen,1
toverprinses,zijn,1
Emily,hebben,1
Rosanne,heten,2
gewoon,prinses,1
Emily,weten,1
Emily,ontdekken,1
Rosanne,toveren,1
Rosanne,praten,1
Emily,kijken,1
boo,zien,4
nieuw,plank,1
voornt,gaan,1
ik,doorvaren,1
lente,speel,1
Semmie,heten,1
semmie,hebben,1
muizenholle,zien,1
hij,verblijven,1
hem,keken,1
hun,tegemoetkomen,1
muis,laag,1
muisjes,leven,1
en,leefen,1
baas,verwachten,1
genaamd,pony,1
shetlanderhengst,dekken,1
Lana,dekken,1
moeder,dekken,2
Joker,verveelen,1
hengst,verveelen,1
hij,trapte,1
paar,trapte,1
die,grazen,2
hij,laaien,1
Nikki,geboren,1
steent,vinden,1
naomy,vinden,1
titel,spelen,1
spellet,meedoen,4
wafels,bakken,1
cupcake,versierd,1
half,oom,1
veel,worden,4
verstoppetje,spelen,1
King,gaan,1
vak,zet,1
k,zet,1
p,zet,1
ander,houden,6
bal,vangen,24
die,tikken,5
ander,tikken,1
knuffel,vangen,1
leefgebied,worden,5
stichting,helpen,2
woonplek,geven,1
fijn,woonplek,1
Papa,houden,2
wagen,afbreken,1
papa,bedoelen,1
we,stoken,2
skelteren,voetballen,1
stad,reden,2
Boyman,komen,2
Ponygirl,komen,1
Ponygirl,winnen,1
Ponygirl,gaan,1
Supergirl,komen,1
allersterk,superheld,1
leuk,som,1
eunt,schat,1
pijn,mogen,1
hij,dunken,2
zeker,dier,1
kooit,zitten,2
hen,overkomen,2
hut,heten,1
cool,hut,1
spul,aanhalen,2
iemand,kot,1
dropping,spelen,1
man,tegenkomen,2
ons,dood,2
ons,sloeg,1
respect,verdienen,3
voer,kopen,10
gek,dierenpark,2
