,freq,lemma1,lemma2
77105,1,Channah,lief
77106,1,Channah,lopen
77107,1,Channah,spelen
77108,1,Channah,zien
77109,1,Channe,.
77110,1,Channel,","
77111,5,Channel,.
77112,1,Channel,en
77113,1,Channel,erin
77114,1,Channel,met
77115,2,Channel,of
77116,1,Channel,serie
77117,1,Channela,","
77118,1,Chantal,(
77119,5,Chantal,","
77120,18,Chantal,.
77121,1,Chantal,:
77122,1,Chantal,Botermans
77123,1,Chantal,Bouwman
77124,1,Chantal,Janssen
77125,2,Chantal,Janzen
77126,1,Chantal,Noalynn
77127,1,Chantal,Uitgeverij
77128,2,Chantal,af
77129,1,Chantal,bedoelen
77130,1,Chantal,blijven
77131,3,Chantal,denken
77132,1,Chantal,een
77133,7,Chantal,en
77134,1,Chantal,haar
77135,2,Chantal,hebben
77136,1,Chantal,huilen
77137,1,Chantal,keek
77138,1,Chantal,lachen
77139,1,Chantal,met
77140,1,Chantal,naar
77141,1,Chantal,oplopen
77142,1,Chantal,papa
77143,2,Chantal,rennen
77144,1,Chantal,schoen
77145,1,Chantal,te
77146,1,Chantal,uit
77147,1,Chantal,vastbesloten
77148,2,Chantal,vinden
77149,1,Chantal,vragen
77150,1,Chantal,weten
77151,3,Chantal,willen
77152,3,Chantal,zeggen
77153,1,Chantal,zien
77154,2,Chantal,zijn
77155,1,Chantal,zingen
77156,1,Chantal,ërgeren
77157,1,Chantalle,.
77158,1,Chantalle,spelen
77159,1,Chantana,doen
77160,1,Chaos,.
77161,1,Chaos,en
77162,5,Chap,.
77163,1,Chap,een
77164,1,Chap,en
77165,2,Chap,gaan
77166,2,Chap,gromen
77167,1,Chap,renen
77168,1,Chap,zijn
77169,1,Chapacabra,en
77170,1,Chappie,.
77171,1,Chappie,dat
77172,1,Chappie,weten
77173,1,Chappie,zullen
77174,1,Chapter,One
77175,1,Charelle,&
77176,1,Charelle,*
77177,2,Charelle,","
77178,1,Charelle,zijn
77179,1,Charilie,Nathan
77180,3,Charissa,.
77181,1,Charissa,eerst
77182,1,Charissa,en
77183,1,Charissa,zijn
77184,1,Charissaa,Jason
77185,1,Charles,Darwin
77186,1,Charles,en
77187,1,Charles,spaniël
77188,2,Charley,.
77189,1,Charley,bijna
77190,2,Charlie,""""
77191,2,Charlie,","
77192,6,Charlie,.
77193,2,Charlie,Hebdo
77194,1,Charlie,Kenton
77195,1,Charlie,Luske
77196,1,Charlie,aan
77197,1,Charlie,de
77198,1,Charlie,helemaal
77199,1,Charlie,in
77200,1,Charlie,knuffelen
77201,2,Charlie,los
77202,1,Charlie,merken
77203,1,Charlie,nog
77204,1,Charlie,of
77205,1,Charlie,proberen
77206,2,Charlie,spelen
77207,1,Charlie,thuisbrengen
77208,1,Charlie,toe
77209,1,Charlie,uitlaten
77210,2,Charlie,weg
77211,1,Charlie,xcx
77212,3,Charlie,zijn
77213,1,Charlij,en
77214,1,Charlijgirf,of
77215,1,Charline,","
77216,1,Charlize,en
77217,8,Charlotte,.
77218,1,Charlotte,B.
77219,1,Charlotte,Daisy
77220,1,Charlotte,Madelene
77221,1,Charlotte,Sabine
77222,1,Charlotte,doen
77223,2,Charlotte,en
77224,2,Charlotte,gaan
77225,1,Charlotte,hebben
77226,1,Charlotte,het
77227,1,Charlotte,horen
77228,1,Charlotte,kapte
77229,1,Charlotte,liggen
77230,1,Charlotte,op
77231,1,Charlotte,opstaan
77232,1,Charlotte,renen
77233,1,Charlotte,rennen
77234,1,Charlotte,riepen
77235,1,Charlotte,roepen
77236,1,Charlotte,spelen
77237,1,Charlotte,staan
77238,1,Charlotte,vinden
77239,1,Charlotte,voo
77240,2,Charlotte,wakker
77241,1,Charlotte,we
77242,1,Charlotte,willen
77243,6,Charlotte,zeggen
77244,1,Charly,","
77245,3,Charly,.
77246,1,Charly,Charly
77247,10,Charly,en
77248,1,Charly,gaan
77249,1,Charly,geboorte
77250,1,Charly,pakken
77251,2,Charly,worden
77252,6,Charly,zeggen
77253,1,Charmaine,dat
77254,1,Charon,","
77255,1,Chartia,.
77256,2,Chartr,.
77257,1,Chasie,.
77258,2,Chat,.
77259,1,Chat,die
77260,1,Chat,doen
77261,2,Chat,en
77262,1,Chat,of
77263,1,Chat,want
77264,1,Chatebleau,","
77265,1,Chathy,zijn
77266,1,Chatroom,.
77267,1,Chatspel,zijn
77268,1,Chattaal,hebben
77269,1,Chattaal,k
77270,1,Chattaal,moeten
77271,1,Chattaal,zijn
77272,1,Chattaal,zoals
77273,1,Chatten,","
77274,1,Chatten,enzovoort
77275,1,Chatten,in
77276,1,Chatten,kunnen
77277,2,Chatten,spellet
77278,1,Chatten,ze
77279,1,Chauffeuses,inhuren
77280,1,Chaxena,","
77281,1,Chayenna,W.
77282,1,Chayenne,!
77283,1,Chayenne,""""
77284,2,Chayenne,","
77285,5,Chayenne,.
77286,1,Chayenne,een
77287,1,Chayenne,en
77288,1,Chayenne,naar
77289,1,Chayenne,vriendjes
77290,1,Chayenne,want
77291,2,Chayenne,zijn
77292,1,Chaytje,.
77293,2,Chc,Orka
77294,1,Chchch,ff
77295,1,Cheat,die
77296,1,Cheaux,.
77297,4,Check,.
77298,1,Check,je
77299,1,Check,pass
77300,1,Checkpiet,bestuderen
77301,1,Checkpiet,maar
77302,2,Checkpieten,gaan
77303,1,Checkpoint,","
77304,1,Checkpoint,met
77305,1,Checkpoint,ook
77306,1,Checkpoint,te
77307,1,Cheda,zeggen
77308,2,Cheese,Onion
77309,1,Cheeskwaylofreefree,.
77310,1,Cheeskwylokatalogolikederwake,zeggen
77311,1,Cheeskwylokostavogololikesderware,.
77312,1,Cheeta,Dikkie
77313,1,Cheeta,’s
77314,1,Cheetha,overlijden
77315,1,Chef,duwen
77316,1,Chef,gaan
77317,1,Cheffy,en
77318,1,Cheffy,zijn
77319,1,Chefy,.
77320,1,Chelcy,en
77321,2,Cheleste,.
77322,1,Chella,van
77323,1,Chelsa,zijn
77324,2,Chelsae,.
77325,2,Chelsea,","
77326,13,Chelsea,.
77327,1,Chelsea,FC
77328,2,Chelsea,aan
77329,4,Chelsea,en
77330,1,Chelsea,gaan
77331,1,Chelsea,komen
77332,1,Chelsea,spelen
77333,1,Chelsea,versus
77334,1,Chelsea,voor
77335,1,Chelsea,ze
77336,2,Chelsea,zijn
77337,1,Chelsey,?
77338,1,Chelsey,belen
77339,1,Chelsey,gaan
77340,1,Chelsey,haar
77341,3,Chelsey,zijn
77342,1,Chelsi,en
77343,1,Chembeden,de
77344,1,Chemicaliën,.
77345,1,Cheméne,heten
77346,6,Chen,Jun
77347,3,Chen,Xian
77348,3,Chenel,.
77349,1,Chenel,en
77350,1,Chenel,hebben
77351,3,Chenna,","
77352,1,Chenna,.
77353,1,Chenna,7
77354,1,Chenna,en
77355,1,Chennai,","
77356,1,Chennai,.
77357,1,Chenny,.
77358,1,Chenxian,.
77359,1,Cheong,Dong
77360,1,Cheong,Ghost
77361,1,Cheos,en
77362,12,Chep,Chap
77363,1,Chepy,in
77364,1,Cher,Lloyd
77365,1,Cheri,hebben
77366,1,Cheri,scoren
77367,1,Cherl,er
77368,1,Cherona,.
77369,4,Cherona,en
77370,1,Cherona,weer
77371,1,Cherry,","
77372,1,Cherry-Rusnak-de,leuwpaar-van
77373,1,Cherwoot,Breeses
77374,1,Chery,","
77375,2,Chery,schieten
77376,2,Cheryl,.
77377,1,Cheryl,naar
77378,1,Chesna,.
77379,1,Chest,of
77380,1,Chesto,Chelcy
77381,1,Chestplate,","
77382,1,Chet,op
77383,1,Chetty,.
77384,1,Chevrolet,","
77385,2,Chevrolet,Corvette
77386,1,Chevrolet,blazer
77387,1,Chevrolet,en
77388,1,Chevroletbusje,en
77389,1,Cheyenne,&
77390,1,Cheyenne,(
77391,1,Cheyenne,","
77392,6,Cheyenne,.
77393,1,Cheyenne,Bo
77394,1,Cheyenne,begrijpen
77395,1,Cheyenne,en
77396,1,Cheyenne,geloven
77397,2,Cheyenne,krijgen
77398,1,Cheyenne,maar
77399,1,Cheyenne,ook
77400,1,Cheyenne,opa
77401,1,Cheyenne,staan
77402,1,Cheyenne,te
77403,1,Cheyenne,toe
77404,1,Cheyenne,zijn
77405,1,Chi,.
77406,1,Chi,Samantha
77407,1,Chi,hebben
77408,1,Chi,in
77409,1,Chi,maar
77410,1,Chi,zijn
77411,1,Chiang,Mai
77412,1,Chiara,'
77413,1,Chiara,)
77414,1,Chiara,","
77415,2,Chiara,.
77416,1,Chiara,Nova
77417,1,Chiara,af
77418,1,Chiara,een
77419,3,Chiara,en
77420,1,Chiara,gaan
77421,1,Chiara,knikken
77422,1,Chiara,lopen
77423,1,Chiara,waar
77424,1,Chiara,zijn
77425,1,Chiawaa,zijn
77426,1,Chic,&
77427,1,Chica,","
77428,2,Chica,.
77429,2,Chica,Vampiro
77430,1,Chica,en
77431,1,Chica,gaan
77432,1,Chica,vet
77433,3,Chica,zijn
77434,1,Chicago,","
77435,1,Chicago,.
77436,6,Chicago,Bulls
77437,1,Chicago,Manchester
77438,1,Chicago,en
77439,1,Chicharito,Navas
77440,1,Chichavampiero,.
77441,1,Chicho,van
77442,1,Chick,Fabric
77443,1,Chicka,Vampiera
77444,1,Chicken,Ninja
77445,2,Chicken,burger
77446,4,Chico,.
77447,1,Chico,ook
77448,1,Chico,zijn
77449,3,Chiel,.
77450,2,Chiel,en
77451,2,Chiel,maken
77452,1,Chiel,of
77453,1,Chiel,tegen
77454,1,Chiel,zeggen
77455,1,Chiels,huis
77456,1,Chiergo,Sikoa
77457,1,Chierpen,.
77458,1,Chieva,en
77459,1,Chieva,hebben
77460,1,Chig,ha
77461,1,Chigra,trouwen
77462,1,Chigragger,en
77463,1,Chihuahua,!
77464,5,Chihuahua,","
77465,11,Chihuahua,.
77466,1,Chihuahua,3
77467,1,Chihuahua,bijvoorbeeld
77468,1,Chihuahua,dat
77469,2,Chihuahua,die
77470,4,Chihuahua,en
77471,1,Chihuahua,hebben
77472,1,Chihuahua,kooiker
77473,1,Chihuahua,kunnen
77474,2,Chihuahua,labrador
77475,2,Chihuahua,vinden
77476,1,Chihuahua,woef
77477,13,Chihuahua,zijn
77478,1,Chihuahua,’s
77479,1,Chihuawaua,en
77480,1,Chihuawawa,of
77481,1,Chijn,zijn
77482,2,Chika,.
77483,1,Chika,Vampira
77484,1,Chika,en
77485,1,Chika,genaamd
77486,1,Chika,verkering
77487,1,Chika,zijn
77488,1,Chikirinno,","
77489,1,Chil,(
77490,1,Chil,de
77491,1,Chila,","
77492,1,Chila,.
77493,1,Chilave,Chigragger
77494,1,Child,'
77495,1,Child,.
77496,1,Child,kiezen
77497,2,Child,zijn
77498,1,Childs,?
77499,1,Chili,!
77500,1,Chili,","
77501,3,Chili,-
77502,22,Chili,.
77503,1,Chili,2-0
77504,1,Chili,23
77505,1,Chili,3-1
77506,1,Chili,Argentinië
77507,2,Chili,Chicken
77508,1,Chili,Peru
77509,1,Chili,Wok
77510,1,Chili,doen
77511,4,Chili,en
77512,1,Chili,helemaal
77513,1,Chili,kruid
77514,1,Chili,lopen
77515,1,Chili,nog
77516,1,Chili,op
77517,1,Chili,rum
77518,1,Chili,schip
77519,1,Chili,voetbal
77520,1,Chili,wel
77521,1,Chili,zien
77522,3,Chili,zijn
77523,1,Chilisaus,een
77524,1,Chilisaus,moeten
77525,1,Chilisaus,wakker
77526,1,Chilisdus,.
77527,1,Chilisdus,keihard
77528,1,Chill,.
77529,3,Chill,en
77530,1,Chill,naar
77531,1,Chill,plek
77532,1,Chill,toch
77533,1,Chille,bij
77534,1,Chillen,chillen
77535,1,Chillen,en
77536,2,Chillen,met
77537,1,Chiller,en
77538,2,Chima,","
77539,1,Chima,Lebenman
77540,1,Chima,computer
77541,4,Chima,en
77542,1,Chima,gaan
77543,1,Chima,hebben
77544,1,Chima,heel
77545,1,Chima,kunnen
77546,1,Chima,spelen
77547,1,Chima,vinden
77548,1,Chima,zijn
77549,1,Chima-beesten,van
77550,1,Chimchar,en
77551,1,Chimen,en
77552,2,Chimene,.
77553,1,Chimene,en
77554,1,Chimo,.
77555,1,Chimo,spelen
77556,1,Chimpachamp,of
77557,2,Chimpansee,.
77558,1,Chimpansee,leven
77559,1,Chimpansee,zijn
77560,1,Chimpie,Champ
77561,1,Chimpiechamp,en
77562,3,China,!
77563,1,China,""""
77564,1,China,(
77565,19,China,","
77566,60,China,.
77567,2,China,?
77568,1,China,Air
77569,1,China,Amerika
77570,1,China,Beechi
77571,1,China,India
77572,2,China,Japan
77573,1,China,Nederland
77574,1,China,Open
77575,2,China,Rusland
77576,1,China,Schipping
77577,1,China,Shipping
77578,1,China,Spanje
77579,1,China,aan
77580,3,China,aankomen
77581,1,China,belen
77582,2,China,bij
77583,1,China,binnen
77584,1,China,daar
77585,1,China,denken
77586,4,China,een
77587,23,China,en
77588,1,China,er
77589,2,China,eten
77590,7,China,gaan
77591,1,China,geen
77592,1,China,gegenro
77593,4,China,hebben
77594,1,China,heel
77595,1,China,heet
77596,1,China,helpen
77597,1,China,het
77598,3,China,komen
77599,1,China,laten
77600,1,China,liggen
77601,1,China,lopen
77602,2,China,maar
77603,1,China,meenemen
77604,4,China,met
77605,2,China,moeten
77606,3,China,naar
77607,1,China,noemen
77608,1,China,oefenen
77609,4,China,of
77610,1,China,om
77611,1,China,omdat
77612,1,China,online
77613,1,China,papier
77614,1,China,praten
77615,1,China,spelen
77616,1,China,te
77617,1,China,tempel
77618,1,China,tot
77619,2,China,van
77620,3,China,vliegen
77621,3,China,voor
77622,1,China,want
77623,1,China,wat
77624,2,China,wonen
77625,4,China,worden
77626,1,China,zien
77627,17,China,zijn
77628,1,China,zoveel
77629,1,China,zullen
77630,1,Chinees,""""
77631,1,Chinees,(
77632,5,Chinees,","
77633,16,Chinees,.
77634,1,Chinees,:
77635,1,Chinees,?
77636,1,Chinees,Japanner
77637,2,Chinees,Muur
77638,1,Chinees,all-youcan-eatrestaurant
77639,1,Chinees,aniticaan
77640,1,Chinees,at
77641,1,Chinees,bewusteloos
77642,1,Chinees,binnen
77643,1,Chinees,bruin
77644,1,Chinees,buskruit
77645,1,Chinees,dak
77646,1,Chinees,de
77647,1,Chinees,die
77648,1,Chinees,ding
77649,2,Chinees,draak
77650,2,Chinees,drak
77651,1,Chinees,dwerghamster
77652,6,Chinees,en
77653,1,Chinees,enzovoort
77654,13,Chinees,eten
77655,1,Chinees,familie
77656,1,Chinees,hamster
77657,1,Chinees,handleiding
77658,1,Chinees,het
77659,1,Chinees,hoeven
77660,1,Chinees,hond
77661,1,Chinees,hondensnoep
77662,1,Chinees,in
77663,1,Chinees,jongetje
77664,1,Chinees,karakter
77665,1,Chinees,lijken
77666,1,Chinees,lopen
77667,1,Chinees,maar
77668,1,Chinees,man
77669,2,Chinees,meisje
77670,3,Chinees,mens
77671,1,Chinees,met
77672,6,Chinees,muur
77673,4,Chinees,naakthond
77674,1,Chinees,naakthonid
77675,1,Chinees,naar
77676,1,Chinees,omdat
77677,1,Chinees,oog
77678,1,Chinees,op
77679,1,Chinees,ouder
77680,1,Chinees,praten
77681,4,Chinees,restaurant
77682,1,Chinees,rijk
77683,3,Chinees,school
77684,1,Chinees,schrijven
77685,1,Chinees,software
77686,1,Chinees,stokk
77687,1,Chinees,te
77688,2,Chinees,teken
77689,3,Chinees,toren
77690,1,Chinees,trip
77691,1,Chinees,verdrinken
77692,1,Chinees,vriend
77693,1,Chinees,waar
77694,1,Chinees,winkelt
77695,1,Chinees,wipwap
77696,2,Chinees,zeggen
77697,3,Chinees,zijn
77698,2,Chineesje,.
77699,1,Chiness,van
77700,1,Ching,Huw
77701,1,Ching-Huw,.
77702,1,Ching-Huw,aan
77703,1,Ching-Huw,vast
77704,1,Ching-Huws,groot
77705,1,Ching-Li,.
77706,1,Ching-Li,help
77707,1,Ching-Li,zeggen
77708,1,Chinoek,.
77709,1,Chinoeks,.
77710,1,Chinouk,.
77711,1,Chinouk,naar
77712,1,Chinouk,wedstrijd
77713,1,Chinouk,zijn
77714,1,Chios,zien
77715,1,Chipmunks,2
77716,1,Chipoel,hebben
77717,2,Chips,!
77718,3,Chips,","
77719,4,Chips,.
77720,1,Chips,Nike
77721,2,Chips,daar
77722,1,Chips,die
77723,1,Chips,en
77724,1,Chips,eten
77725,1,Chips,hebben
77726,1,Chips,het
77727,1,Chips,mogen
77728,1,Chips,sinas
77729,1,Chips,te
77730,1,Chips,we
77731,1,Chips,worden
77732,3,Chips,zeggen
77733,2,Chips,zijn
77734,1,Chipsland,.
77735,1,Chipsland,met
77736,1,Chipszak,!
77737,1,Chira,.
77738,1,Chira,die
77739,1,Chiraze,.
77740,2,Chirelle,","
77741,2,Chirelle,.
77742,1,Chirelle,:
77743,1,Chirelle,Aimeé
77744,1,Chirelle,Sem
77745,1,Chirelle,en
77746,1,Chirino,.
77747,1,Chisayro,en
77748,1,Chiseren,","
77749,1,Chiseren,beginnen
77750,1,Chistiaano,Ronaldo
77751,1,Chita,en
77752,1,Chiwauwa,en
77753,2,Chiwawa,","
77754,2,Chiwawa,.
77755,1,Chiwawa,een
77756,4,Chiwawa,en
77757,1,Chiwawa,het
77758,1,Chiwawa,zijn
77759,1,Chiwawau,","
77760,1,Chjiemene,Esra
77761,1,Chjocoladefontein,:
77762,1,Chlans,of
77763,1,Chlans,spelen
77764,1,Chloe,)
77765,1,Chloe,","
77766,1,Chloe,.
77767,2,Chloe,en
77768,1,Chloe,gaan
77769,1,Chloe,je
77770,1,Chloe,sluiten
77771,1,Chloe,zetten
77772,1,Chloe,zitten
77773,1,Chloé,.
77774,2,Chloé,bij
77775,1,Chloé,en
77776,1,Chloé,hebben
77777,1,Chloé,naar
77778,1,Chloé,of
77779,1,Chloë,","
77780,1,Chloë,Nijntje
77781,2,Chloë,in
77782,1,Chloë,want
77783,1,Chloë,worden
77784,1,Chman,haar
77785,1,Chmil,.
77786,1,Cho,.
77787,1,Cho,zijn
77788,1,Choc,","
77789,1,Chocapoeder,en
77790,2,Choco,.
77791,1,Choco,Piet
77792,1,Choco,en
77793,1,Choco,eraan
77794,2,Choco,het
77795,1,Choco,logeren
77796,1,Chococake,.
77797,1,Chocola,!
77798,5,Chocola,","
77799,4,Chocola,.
77800,1,Chocola,heel
77801,1,Chocola,lusten
77802,2,Chocola,maken
77803,1,Chocola,wat
77804,4,Chocola,zijn
77805,1,Chocoladebrood,vullen
77806,1,Chocoladeland,","
77807,1,Chocoladeletter,zeggen
77808,1,Chocoladelolly,en
77809,1,Chocoladelolly,krijgen
77810,1,Chocolademelk,.
77811,1,Chocolademelk,met
77812,1,Chocolademousse,","
77813,1,Chocolademousse,en
77814,1,Chocolademuntje,en
77815,1,Chocoladepaasei,.
77816,1,Chocoladepaashaas,eten
77817,1,Chocomel,","
77818,1,Chocomel,drinken
77819,1,Chocomel,en
77820,1,Chocomel,zijn
77821,1,Chocopops,klaar
77822,2,Chocoreep,en
77823,1,Chocoviets,of
77824,1,Choehoewafa,.
77825,1,Choga,en
77826,1,Choi,.
77827,2,Choice,Award
77828,1,Choice,Awards
77829,1,Choice,award
77830,1,Chomeyssa,en
77831,1,Chomeyssa,haar
77832,1,Chomeyssa,straf
77833,2,Chompies,en
77834,2,Chon,.
77835,1,Chon,iets
77836,1,Chon,in
77837,1,Chon,klimmen
77838,1,Chon,kruipt
77839,1,Chon,naar
77840,1,Chon,pakken
77841,1,Chon,zijn
77842,1,Chong,heten
77843,2,Chop,.
77844,1,Chop,eens
77845,1,Chop,lief
77846,1,Chop,meenemen
77847,2,Chop,niet
77848,1,Chop,staan
77849,1,Chop,vinden
77850,1,Chop,wel
77851,1,Choros,.
77852,1,Chow-chow,.
77853,1,Choé,.
77854,1,Choé,bij
77855,1,Choë,","
77856,1,Chri,.
77857,2,Chris,'
77858,5,Chris,!
77859,12,Chris,","
77860,1,Chris,-
77861,34,Chris,.
77862,2,Chris,...
77863,1,Chris,64
77864,2,Chris,:
77865,1,Chris,?
77866,1,Chris,Anna
77867,1,Chris,Bradford
77868,3,Chris,Brown
77869,1,Chris,Jermain
77870,1,Chris,aankomen
77871,1,Chris,al
77872,1,Chris,antwoorden
77873,2,Chris,beginnen
77874,2,Chris,bij
77875,1,Chris,denken
77876,2,Chris,doen
77877,1,Chris,dolt
77878,17,Chris,en
77879,3,Chris,gaan
77880,1,Chris,geïrri-
77881,4,Chris,haar
77882,1,Chris,hardop
77883,1,Chris,hebben
77884,1,Chris,hij
77885,1,Chris,je
77886,1,Chris,kijken
77887,1,Chris,klaar
77888,1,Chris,komen
77889,1,Chris,laten
77890,1,Chris,mogen
77891,1,Chris,of
77892,1,Chris,offren
77893,5,Chris,op
77894,2,Chris,oplopen
77895,1,Chris,pakken
77896,1,Chris,passt
77897,1,Chris,rustig
77898,1,Chris,scoren
77899,1,Chris,stellen
77900,1,Chris,stoer
77901,1,Chris,terug
77902,1,Chris,thuis
77903,2,Chris,toe
77904,1,Chris,toegeven
77905,1,Chris,van
77906,1,Chris,vergeet
77907,1,Chris,verraden
77908,1,Chris,voelen
77909,1,Chris,voetballen
77910,1,Chris,voor
77911,1,Chris,wakker
77912,1,Chris,weten
77913,1,Chris,willen
77914,5,Chris,zeggen
77915,1,Chris,zet
77916,3,Chris,zijn
77917,2,Chris,zitten
77918,1,Chrisje,manege
77919,2,Chrisjes,kans
77920,1,Chrismas,.
77921,1,Chrissy,en
77922,1,Christa,!
77923,2,Christa,.
77924,1,Christa,:
77925,1,Christa,A
77926,1,Christa,A.
77927,1,Christa,en
77928,1,Christal,en
77929,1,Christel,.
77930,1,Christel,de
77931,1,Christel,en
77932,1,Christel,hebben
77933,1,Christel,met
77934,1,Christelijk,.
77935,1,Christendom,","
77936,1,Christenen,gaan
77937,1,Christiaan,(
77938,1,Christiaan,-
77939,1,Christiaan,.
77940,1,Christiaan,Christiaan
77941,1,Christiaan,Daan
77942,3,Christiaan,en
77943,1,Christiaan,hebben
77944,1,Christian,","
77945,1,Christian,.
77946,1,Christian,Baroni
77947,1,Christian,Louboutin
77948,1,Christian,Santos
77949,1,Christian,hebben
77950,1,Christian,naar
77951,2,Christian,zijn
77952,1,Christian,zitten
77953,1,Christiana,.
77954,1,Christiana,hoeveel
77955,4,Christiane,.
77956,1,Christiane,Doei
77957,1,Christiane,en
77958,1,Christianne,.
77959,1,Christianne,zijn
77960,8,Christiano,Ronaldo
77961,1,Christianus,.
77962,2,Christianus,en
77963,2,Christie,","
77964,1,Christie,en
77965,1,Christie,gaan
77966,1,Christie,komen
77967,1,Christie,maken
77968,1,Christien,.
77969,1,Christina,","
77970,5,Christina,.
77971,2,Christina,aan
77972,1,Christina,bellen
77973,2,Christina,en
77974,1,Christina,erna
77975,1,Christina,hebben
77976,1,Christina,maar
77977,1,Christina,struikellen
77978,1,Christina,tussenbeide
77979,1,Christina,ïrriteren
77980,1,Christine,""""
77981,1,Christine,(
77982,1,Christine,","
77983,3,Christine,.
77984,2,Christine,gaan
77985,1,Christine,heten
77986,1,Christine,kijken
77987,1,Christine,klikt
77988,2,Christine,spelen
77989,1,Christine,zeggen
77990,1,Christmas,!
77991,6,Christmas,.
77992,1,Christmas,PS
77993,2,Christmas,ho
77994,1,Christmas,kijken
77995,1,Christoffel,?
77996,1,Christoffel,en
77997,1,Christoffer,.
77998,1,Christophe,om
77999,4,Christopher,.
78000,1,Christopher,Hahaha
78001,1,Christopher,zijn
78002,1,Christus,!
78003,4,Christus,.
78004,1,Christus,betekenen
78005,1,Christus,de
78006,1,Christus,en
78007,1,Christus,wat
78008,1,Christus,worden
78009,1,Christy,en
78010,1,Chritiaan,Ronaldo
78011,2,Chrome,Book
78012,1,Chromebooks,en
78013,1,Chrys,en
78014,1,Cht,en
78015,1,Chu,.
78016,1,Chuchi,(
78017,1,Chuchi,de
78018,1,Chuchi,een
78019,1,Chuchi,niet
78020,1,Chuck,hebben
78021,1,Chucki,.
78022,1,Chucki,breken
78023,1,Chucki,de
78024,1,Chucki,een
78025,2,Chucki,in
78026,1,Chucki,weer
78027,1,Chucky,","
78028,10,Chucky,.
78029,1,Chucky,3
78030,1,Chucky,duwen
78031,1,Chucky,een
78032,1,Chucky,gaan
78033,1,Chucky,kijken
78034,1,Chucky,lopen
78035,2,Chucky,neer
78036,1,Chucky,willen
78037,1,Chucky,zeggen
78038,6,Chucky,zijn
78039,1,Chukie,achter
78040,1,Chukki,.
78041,1,Chuma,.
78042,1,Chupa,Chups
78043,1,Chupee,Leo
78044,1,Chups,.
78045,1,Chy,.
78046,1,CiH,van
78047,1,Ciara,","
78048,1,Ciara,Bravo
78049,1,Ciara,ontmoeten
78050,1,Cicese,van
78051,1,Ciemel,C
78052,1,Cienoe,Karst
78053,2,Ciese,.
78054,1,Ciese,tegen
78055,1,Ciho,hee
78056,1,Cihs,.
78057,1,Cijborg,(
78058,1,Cijfer,zijn
78059,1,Cijnder,.
78060,1,Cijnder,met
78061,1,Cilesen,.
78062,4,Cilia,","
78063,2,Cilia,.
78064,2,Cilia,en
78065,1,Cilia,komen
78066,1,Cilia,ophalen
78067,1,Cilie,en
78068,1,Cillemen,kansloos
78069,1,Cillese,vragen
78070,1,Cillesen,","
78071,1,Cillesen,een
78072,1,Cillesen,hebben
78073,1,Cillesen,keept
78074,1,Cillesen,van
78075,1,Cillessen,)
78076,4,Cillessen,","
78077,1,Cillessen,-
78078,2,Cillessen,.
78079,2,Cillessen,de
78080,1,Cillessen,hem
78081,1,Cillessen,pakken
78082,1,Cillessen,reden
78083,1,Cillessen,stoppen
78084,3,Cillessen,zijn
78085,1,Cillie,.
78086,1,Cillisen,Martensindi
78087,1,Cillisen,hebben
78088,1,Cillissen,(
78089,1,Cilly,","
78090,2,Cima,en
78091,1,Cimi,.
78092,1,Cimi,pas
78093,1,Cimorelli,ook
78094,1,Cin,.
78095,1,Cin,logeren
78096,1,Cin,vinden
78097,1,Cin,wachten
78098,1,Cindarella,net
78099,1,Cinder,willen
78100,1,Cindij,doen
78101,1,Cindij,en
78102,1,Cindy,","
78103,3,Cindy,.
78104,1,Cindy,Bettina
78105,1,Cindy,Isabella
78106,1,Cindy,Renske
78107,1,Cindy,die
78108,6,Cindy,en
78109,1,Cindy,eten
78110,1,Cindy,gaan
78111,1,Cindy,iemand
78112,1,Cindy,mijn
78113,1,Cindy,ook
78114,1,Cindy,pakken
78115,1,Cindy,vinden
78116,1,Cindy,vragen
78117,1,Cindy,vroeg
78118,1,Cindy,zeggen
78119,3,Cindy,zijn
78120,1,Cinemagic,.
78121,1,Cinkvw,>
78122,1,Cinthia,en
78123,1,Cinthia,niet
78124,1,Cintia,(
78125,1,Cintia,het
78126,1,Cintia,kunnen
78127,1,Cintia,speel
78128,1,Cintieja,.
78129,1,Cinty,(
78130,1,Cinzia,.
78131,2,Cinzia,en
78132,1,Cinzia,op
78133,1,Cips,en
78134,7,Circus,.
78135,1,Circus,:
78136,4,Circus,?
78137,1,Circus,Apentrots
78138,1,Circus,Dieren
78139,1,Circus,Fatastica
78140,2,Circus,Rens
78141,6,Circus,Renz
78142,1,Circus,Selij
78143,1,Circus,en
78144,1,Circus,gaan
78145,1,Circus,goed
78146,1,Circus,moeten
78147,1,Circus,worden
78148,15,Circus,zijn
78149,2,Circusacts,met
78150,1,Circusacts,op
78151,1,Circusconducteur,verdienen
78152,11,Circusdieren,.
78153,1,Circusdieren,:
78154,1,Circusdieren,die
78155,2,Circusdieren,doen
78156,1,Circusdieren,hoeven
78157,2,Circusdieren,horen
78158,8,Circusdieren,moeten
78159,2,Circusdieren,mogen
78160,6,Circusdieren,vinden
78161,1,Circusdieren,werken
78162,1,Circusdieren,weten
78163,4,Circusdieren,worden
78164,18,Circusdieren,zijn
78165,1,Circusdirecteuren,denken
78166,1,Circusdirecteuren,en
78167,1,Circusdirecteuren,willen
