,freq,lemma1,lemma2
50930,1,beroemd,kledingmaakster
50931,2,beroemd,kok
50932,1,beroemd,kracht
50933,1,beroemd,kunstenaar
50934,1,beroemd,legende
50935,1,beroemd,logo
50936,18,beroemd,mens
50937,2,beroemd,merk
50938,1,beroemd,motorrijder
50939,1,beroemd,muis
50940,1,beroemd,muziekstuk
50941,2,beroemd,paardrijder
50942,3,beroemd,paardrijdster
50943,3,beroemd,persoon
50944,1,beroemd,pianiste
50945,1,beroemd,rapper
50946,1,beroemd,restaurant
50947,1,beroemd,schaatser
50948,1,beroemd,schilder
50949,1,beroemd,schilderij
50950,1,beroemd,skateboarder
50951,1,beroemd,soort
50952,12,beroemd,spel
50953,1,beroemd,speler
50954,6,beroemd,sport
50955,1,beroemd,sporten
50956,2,beroemd,sporter
50957,1,beroemd,springer
50958,1,beroemd,strand
50959,1,beroemd,super
50960,1,beroemd,superheld
50961,1,beroemd,superster
50962,1,beroemd,taal
50963,2,beroemd,telefoon
50964,1,beroemd,tempel
50965,3,beroemd,tennisser
50966,1,beroemd,tennisster
50967,3,beroemd,turnster
50968,1,beroemd,vader
50969,1,beroemd,verhaal
50970,6,beroemd,voetballer
50971,1,beroemd,voetbalploeg
50972,1,beroemd,voetbalsport
50973,1,beroemd,vogel
50974,1,beroemd,volleybalster
50975,1,beroemd,vrouw
50976,1,beroemd,wapen
50977,1,beroemd,wens
50978,1,beroemd,wereld
50979,1,beroemd,wereldmerk
50980,1,beroemd,winkel
50981,3,beroemd,zanger
50982,3,beroemd,zangeres
50983,1,beroemd,zee
50984,1,beroemd,zijn
50985,1,beroemd,zwembad
50986,1,beroemd,zwemmer
50987,1,beroemdheid,ontmoeten
50988,1,beroemdheid,tegenkomen
50989,1,beroemdheid,willen
50990,1,beroep,Hebben
50991,1,beroep,astronaut
50992,1,beroep,bedoelen
50993,1,beroep,beleven
50994,1,beroep,bouwvakker
50995,1,beroep,breken
50996,5,beroep,doen
50997,1,beroep,dokter
50998,1,beroep,gebruiken
50999,1,beroep,groot
51000,5,beroep,hebben
51001,6,beroep,kiezen
51002,3,beroep,krijgen
51003,2,beroep,leren
51004,5,beroep,lijken
51005,5,beroep,maken
51006,1,beroep,nadenken
51007,1,beroep,programmeren
51008,2,beroep,vangen
51009,1,beroep,vervangen
51010,1,beroep,verzorgen
51011,20,beroep,vinden
51012,1,beroep,wat
51013,1,beroep,werken
51014,4,beroep,willen
51015,4,beroep,zijn
51016,1,beroepenvanger,vangen
51017,1,beroerte,hebben
51018,1,beroving,zijn
51019,1,bertu,gebruiken
51020,1,berum,willen
51021,1,bes,doen
51022,3,bes,eten
51023,1,bes,gevaarlijk
51024,1,bes,hond
51025,1,bes,makkelijk
51026,2,bes,plukken
51027,1,bes,stoppen
51028,1,bes,vervoeren
51029,1,bes,vinden
51030,1,besas,pepermunt
51031,4,beschadiging,krijgen
51032,1,beschermen,belangrijk
51033,1,beschermen,staan
51034,1,beschermer,hebben
51035,1,beschermer,nodig
51036,1,bescherming,beenkap
51037,1,bescherming,bieden
51038,1,bescherming,geven
51039,9,bescherming,hebben
51040,1,bescherming,iets
51041,3,bescherming,krijgen
51042,4,bescherming,moeten
51043,2,bescherming,nodig
51044,1,bescherming,sparren
51045,1,beschermlaagje,opgespuiten
51046,1,beschermpak,hebben
51047,1,beschermpop,hebben
51048,1,beschimmelen,papaja
51049,1,beschimmelen,zetten
51050,1,beschoeiing,hebben
51051,1,beschrijving,gezond
51052,1,beschrijving,staan
51053,1,beschrijving,type
51054,1,beschui,krijgen
51055,1,beschuit,drinken
51056,1,beschuit,eten
51057,1,beschuit,halen
51058,5,beschuit,hebben
51059,8,beschuit,krijgen
51060,1,beschuit,vinden
51061,1,besef,hebben
51062,1,besie,hebben
51063,1,beslag,Gooi
51064,1,beslag,Zet
51065,4,beslag,doe
51066,2,beslag,doegen
51067,9,beslag,doen
51068,2,beslag,leggen
51069,1,beslag,maak
51070,1,beslag,maken
51071,1,beslag,smeren
51072,1,beslag,verdeel
51073,1,beslag,verdelen
51074,1,beslising,onjuist
51075,1,beslissen,juf
51076,1,beslissing,begrijpen
51077,7,beslissing,maken
51078,5,beslissing,nemen
51079,1,beslissing,spelen
51080,1,beslissing,staan
51081,1,beslissing,vertellen
51082,1,beslissing,wijzigen
51083,1,besluit,blijven
51084,1,besluit,gaan
51085,1,besluit,invoeren
51086,2,besluit,namen
51087,8,besluit,nemen
51088,1,besluit,spelen
51089,6,besluit,staan
51090,1,besluit,worden
51091,1,besluit,zitten
51092,1,besluiten,vertrekken
51093,1,besluiten,weglopen
51094,1,bespelen,doen
51095,1,bessen,aten
51096,1,bessen,doen
51097,1,bessen,drinken
51098,9,bessen,eten
51099,3,bessen,halen
51100,1,bessen,pluk
51101,2,bessen,plukken
51102,1,bessen,zeggen
51103,1,bessen,zijn
51104,1,bessen,zitten
51105,1,bessen,zoeken
51106,1,bessenstruik,staan
51107,1,bessenstruik,zien
51108,7,best,afkorting
51109,1,best,beetje
51110,1,best,bestaan
51111,1,best,bovenhands
51112,1,best,buiten
51113,1,best,circus
51114,2,best,club
51115,6,best,computer
51116,1,best,computerspellet
51117,2,best,dier
51118,1,best,dierentuin
51119,1,best,doe
51120,107,best,doen
51121,2,best,gaan
51122,1,best,geven
51123,1,best,gezellig
51124,1,best,grap
51125,1,best,hel
51126,1,best,hond
51127,1,best,idee
51128,1,best,kauwgom
51129,1,best,kind
51130,1,best,knap
51131,1,best,komen
51132,2,best,kunnen
51133,2,best,kunst
51134,1,best,last
51135,2,best,leven
51136,2,best,lol
51137,1,best,maat
51138,1,best,maken
51139,4,best,mogen
51140,1,best,optie
51141,1,best,pc
51142,1,best,pianole
51143,3,best,pijn
51144,1,best,pop
51145,1,best,reden
51146,1,best,roepen
51147,1,best,roofdier
51148,1,best,schaal
51149,1,best,schrijven
51150,1,best,sister
51151,1,best,sms
51152,1,best,smstaal
51153,1,best,snap
51154,2,best,speler
51155,1,best,straf
51156,1,best,tip
51157,1,best,toets
51158,1,best,uur
51159,2,best,vakantie
51160,2,best,vet
51161,7,best,vinden
51162,1,best,voetballer
51163,1,best,voetbalster
51164,1,best,voorzet
51165,1,best,vragen
51166,13,best,vriend
51167,7,best,vriendin
51168,1,best,weekend
51169,1,best,zingen
51170,1,best.,denken
51171,4,best.,doe
51172,19,best.,doen
51173,1,best.,kunnen
51174,2,best.,lachen
51175,1,best.,mogen
51176,1,best.,vechten
51177,3,best.,vinden
51178,1,best.,voorgaan
51179,1,bestaan,leuk
51180,1,bestaan,vinden
51181,2,bestaan,weten
51182,1,bestaand,woord
51183,1,bestand,voltooien
51184,1,bestand,zitten
51185,1,"beste!""De",hebben
51186,1,beste-spelerbeker,krijgen
51187,1,bestek,doen
51188,1,bestek,hebben
51189,1,bestek,krijgen
51190,2,bestek,leg
51191,1,bestek,leggen
51192,1,bestek,pak
51193,2,bestek,pakken
51194,1,bestek,vergeten
51195,1,bestek,vies
51196,1,bestek,zien
51197,2,bestelbus,komen
51198,1,bestellen,doen
51199,2,bestellen,gaan
51200,1,bestellen,makkelijk
51201,1,besteller,zeggen
51202,1,bestelling,helpen
51203,1,bestemming,bereiken
51204,1,bestemming,gaan
51205,2,bestemming,hebben
51206,1,bestemming,nep
51207,1,bester,zeggen
51208,1,bestfiernd,spel
51209,1,bestge,speler
51210,1,bestie,zeggen
51211,1,bestrating,doen
51212,1,bestrijdingmiddel,hoeven
51213,1,besttenerief,heten
51214,1,besturen,besturen
51215,1,besturen,brengen
51216,1,besturen,moeten
51217,1,besturen,oproepen
51218,1,besturen,zijn
51219,1,besturing,hebben
51220,1,besturing,knop
51221,1,besturing,knoppen
51222,1,bestuur,doen
51223,2,bestuur,hebben
51224,1,bestuur,kunnen
51225,1,bestuur,overleggen
51226,1,bestuur,vliegen
51227,1,bestuur,willen
51228,36,bestuurbaar,auto
51229,1,bestuurbaar,boo
51230,1,bestuurbaar,boot
51231,1,bestuurbaar,drone
51232,8,bestuurbaar,helikopter
51233,2,bestuurbaar,robot
51234,1,bestuurbaar,trein
51235,2,bestuurbaar,trekker
51236,1,bestuurbaar,vliegtuig
51237,1,bestuurbaar,vrachtwagen
51238,1,bestuurbare,auto
51239,1,bestuurd,hebben
51240,3,bestuurd,worden
51241,1,bestuurder,bewusteloos
51242,1,bestuurder,dronken
51243,1,bestuurder,gasmasker
51244,1,bestuurder,gewond
51245,29,bestuurder,hebben
51246,1,bestuurder,hoeven
51247,1,bestuurder,landen
51248,1,bestuurder,liggen
51249,1,bestuurder,moeten
51250,4,bestuurder,nodig
51251,1,bestuurder,rijden
51252,1,bestuurder,robot
51253,1,bestuurder,uitkijken
51254,1,bestuurder,uitzitten
51255,1,bestuurder,zeggen
51256,1,bestuurder,zeiden
51257,4,bestuurder,zien
51258,9,bestuurder,zitten
51259,1,bestuuren,opbestuuren
51260,1,bestuuren,zitten
51261,1,bestwil,doen
51262,1,bet,beet
51263,1,bet,willen
51264,1,bet,zacht
51265,1,betaa,krijgen
51266,1,betalen,hoeven
51267,1,betalen,veel
51268,1,betaling,programmeren
51269,1,betegeling,doen
51270,1,betekenen,gaan
51271,1,betekenen,schrijven
51272,5,betekenis,hebben
51273,1,betekenis,krijgen
51274,1,betekenis,leren
51275,1,betekenis,lezen
51276,1,betekenis,opschrijven
51277,1,betekenis,vertellen
51278,1,betekenis,wat
51279,10,betekenis,weten
51280,2,betekenis,zeggen
51281,1,betekenis,zetten
51282,2,betekeniss,hebben
51283,1,betekeniss,kunnen
51284,1,betekeniss,wachten
51285,2,betekeniss,weten
51286,1,betekeniss,zijn
51287,1,beter,doen
51288,1,beter,zijn
51289,5,beterschap,wensen
51290,1,betie,komen
51291,1,beton,komen
51292,1,betonblok,groot
51293,1,betonijzer,vlechten
51294,1,betonnen,dakplaat
51295,1,betonnen,hokk
51296,1,betonnen,paal
51297,1,betonnen,plaat
51298,1,betonnen,plek
51299,1,betonnen,veld
51300,1,betonnen,vloer
51301,1,betonvlechters,bezig
51302,1,betonvlechters,klaar
51303,1,betoog,gaan
51304,8,betoog,schrijf
51305,1,betoog,schrijven
51306,1,betoverd,augurek
51307,1,betoverend,doolhof
51308,1,betoverend,jurk
51309,1,betoverend,land
51310,1,betraand,gezicht
51311,1,betreffen,hebben
51312,5,betrouwbaar,bron
51313,1,betrouwbaar,dier
51314,1,betrouwbaar,persoon
51315,1,betrouwbaar,winkel
51316,1,bettij,zeggen
51317,5,beugel,doen
51318,1,beugel,gaan
51319,1,beugel,halen
51320,6,beugel,hebben
51321,1,beugel,heten
51322,1,beugel,kijken
51323,2,beugel,klikten
51324,1,beugel,krijgen
51325,1,beugel,moeten
51326,1,beugel,vinden
51327,2,beugel,zitten
51328,2,beuk,geven
51329,1,beuk,sneed
51330,1,beuk,zeggen
51331,1,beukend,water
51332,1,beukennoot,blad
51333,1,beukennoot,halen
51334,1,beul,vinden
51335,1,beulean,spelen
51336,1,beurs,worden
51337,4,beurt,doen
51338,1,beurt,douchen
51339,1,beurt,gaan
51340,4,beurt,geven
51341,1,beurt,hebben
51342,1,beurt,helpen
51343,1,beurt,kijken
51344,1,beurt,kloppen
51345,7,beurt,krijgen
51346,1,beurt,lezen
51347,1,beurt,nemen
51348,1,beurt,omgedraaid
51349,1,beurt,openmaken
51350,1,beurt,optreden
51351,2,beurt,overslaan
51352,1,beurt,roepen
51353,1,beurt,schieten
51354,2,beurt,spelen
51355,1,beurt,tellen
51356,2,beurt,wachten
51357,1,beurt,zetten
51358,1,beurt,zien
51359,1,beuse,doen
51360,1,bevalind,proberen
51361,1,bevallen,vrouw
51362,1,bevalling,krijgen
51363,1,bevalling,zien
51364,1,beveiliging,hebben
51365,1,beveiliging,lopen
51366,1,beveiliging,nodig
51367,1,beveiliging,plaatsen
51368,2,beveiliging,zijn
51369,1,beveiligingscamera,hebben
51370,1,bevel,geven
51371,1,bevel,hebben
51372,1,bevel,krijgen
51373,1,bevelhebber,missen
51374,1,bevelvoerder,zijn
51375,1,bever,bijten
51376,1,bever,hebben
51377,1,bever,komen
51378,1,bever,ontmoeten
51379,1,bever,zeggen
51380,1,bever,zien
51381,1,bever,zijn
51382,1,bevestiging,ontvangen
51383,1,beving,zijn
51384,2,bevolking,hebben
51385,1,bevolking,klein
51386,1,bevolking,lief
51387,1,bevreiden,hypnose
51388,1,bevriezen,zijn
51389,1,bevrijder,hebben
51390,1,bevrijding,festival
51391,4,bevrijding,vieren
51392,1,bevrijding,zijn
51393,1,bevrijdingdag,noemen
51394,1,bevrijdingsvuur,ophalen
51395,1,bew,afwachten
51396,1,bewaak,drak
51397,1,bewaak,hond
51398,1,bewaarden,streed
51399,1,bewaker,besluipen
51400,1,bewaker,bevriezen
51401,1,bewaker,bewaken
51402,2,bewaker,bewusteloos
51403,1,bewaker,blaft
51404,1,bewaker,blijven
51405,1,bewaker,dood
51406,1,bewaker,drone
51407,1,bewaker,gaan
51408,7,bewaker,hebben
51409,1,bewaker,helpen
51410,6,bewaker,komen
51411,1,bewaker,krijgen
51412,1,bewaker,lagen
51413,1,bewaker,laten
51414,1,bewaker,lopen
51415,1,bewaker,meenemen
51416,1,bewaker,merken
51417,1,bewaker,opleiden
51418,1,bewaker,pakte
51419,1,bewaker,proberen
51420,1,bewaker,riepen
51421,1,bewaker,schakelden
51422,1,bewaker,schieten
51423,1,bewaker,schild
51424,4,bewaker,staan
51425,1,bewaker,stappen
51426,1,bewaker,steken
51427,1,bewaker,stuurde
51428,1,bewaker,vinden
51429,1,bewaker,willen
51430,2,bewaker,zeggen
51431,1,bewaker,zetten
51432,3,bewaker,zien
51433,5,bewaker,zijn
51434,1,bewakerpiet,zeggen
51435,1,bewakershonden,hebben
51436,1,bewaking,hebben
51437,1,bewaking,hoeven
51438,2,bewaking,komen
51439,1,bewaking,moeten
51440,1,bewaking,ontslaan
51441,1,bewaking,roepen
51442,2,bewaking,staan
51443,1,bewakingscamera,hebben
51444,1,bewakingscamera,ophangen
51445,1,bewakingscamera,zijn
51446,1,bewakingsman,komen
51447,1,bewaren,laden
51448,1,beweeg,bewegen
51449,4,beweegbaar,bek
51450,1,beweegbaar,oog
51451,1,beweegbaar,vleugel
51452,1,beweeglijk,dier
51453,1,beweeglijk,sport
51454,1,beweegspelle,doen
51455,1,beweegspellet,doen
51456,1,bewegen,lijken
51457,1,bewegen,zien
51458,1,beweging,Maak
51459,1,beweging,blijven
51460,6,beweging,doen
51461,3,beweging,goed
51462,12,beweging,hebben
51463,1,beweging,jagen
51464,33,beweging,krijgen
51465,16,beweging,maken
51466,2,beweging,nadoen
51467,15,beweging,nodig
51468,1,beweging,oefenen
51469,1,beweging,schaatsen
51470,1,beweging,vinden
51471,1,beweging,willen
51472,1,beweging,zeiden
51473,2,beweging,zijn
51474,1,beweging,zitten
51475,1,bewegingenmemory,doen
51476,1,bewegingsruimte,geven
51477,2,bewegingsruimte,hebben
51478,1,bewerking,krijgen
51479,1,bewijs,drinken
51480,1,bewijs,geven
51481,8,bewijs,hebben
51482,1,bewijs,nam
51483,1,bewijs,nemen
51484,1,bewijs,print
51485,2,bewijs,vinden
51486,1,bewijs,willen
51487,1,bewijs,zien
51488,1,bewijs,zijn
51489,1,bewijsstukk,vinden
51490,1,bewijsstukk,zijn
51491,1,bewijsstukk,zoeken
51492,1,bewijsstukken,zoeken
51493,2,bewolking,komen
51494,2,bewolking,zijn
51495,1,bewolkken,lucht
51496,1,bewolkt,regen
51497,1,bewondering,gaan
51498,1,bewondering,maken
51499,1,bewoner,belden
51500,1,bewoner,bellen
51501,1,bewoner,bezig
51502,1,bewoner,durfen
51503,1,bewoner,gaan
51504,3,bewoner,groet
51505,1,bewoner,hebben
51506,2,bewoner,horen
51507,2,bewoner,houden
51508,1,bewoner,komen
51509,1,bewoner,lagen
51510,1,bewoner,tellen
51511,1,bewoner,vinden
51512,1,bewoner,wonen
51513,1,bewoner,zien
51514,1,bewusteloos,bewaker
51515,1,bewusteloos,man
51516,1,bewustzijn,hebben
51517,1,bewustzijn,verliezen
51518,1,beze,bellen
51519,1,bezem,Heb
51520,1,bezem,breken
51521,2,bezem,doen
51522,2,bezem,gaan
51523,1,bezem,haalt
51524,1,bezem,halen
51525,3,bezem,hebben
51526,5,bezem,kapot
51527,1,bezem,kapte
51528,2,bezem,kopen
51529,1,bezem,krijgen
51530,1,bezem,kwijt
51531,1,bezem,leggen
51532,1,bezem,maken
51533,2,bezem,op
51534,1,bezem,pak
51535,4,bezem,pakken
51536,1,bezem,pakte
51537,1,bezem,pakten
51538,1,bezem,pken
51539,2,bezem,slaan
51540,1,bezem,storten
51541,1,bezem,sturen
51542,1,bezem,vallen
51543,1,bezem,vinden
51544,3,bezem,vliegen
51545,2,bezem,waar
51546,1,bezem,weg
51547,1,bezem,willen
51548,3,bezem,zijn
51549,2,bezemkast,komen
51550,1,bezempje,hup
51551,1,bezeren,lopen
51552,1,bezienswaardigheid,hebben
51553,2,bezienswaardigheid,zijn
51554,2,bezig,bij
51555,1,bezig,spuw
51556,1,bezigheid,Speelt
51557,1,bezigheid,kunnen
51558,3,bezine,hebben
51559,1,bezine,krijgen
51560,1,bezine,tanken
51561,1,bezit,geloven
51562,1,bezit,snel
51563,1,bezit,verkopen
51564,3,bezit,wat
51565,1,bezoek,binnenkomen
51566,6,bezoek,brengen
51567,2,bezoek,gaan
51568,1,bezoek,goed
51569,1,bezoek,halen
51570,8,bezoek,hebben
51571,15,bezoek,komen
51572,16,bezoek,krijgen
51573,1,bezoek,laten
51574,1,bezoek,leuk
51575,2,bezoek,nemen
51576,2,bezoek,vinden
51577,1,bezoek,wennen
51578,4,bezoek,zijn
51579,1,bezoek,één
51580,1,bezoeken,leren
51581,2,bezoeken,leuk
51582,1,bezoeker,aantrekken
51583,1,bezoeker,binnenkomen
51584,2,bezoeker,blij
51585,1,bezoeker,bonken
51586,1,bezoeker,brengen
51587,1,bezoeker,doen
51588,2,bezoeker,gaan
51589,2,bezoeker,geven
51590,1,bezoeker,gooien
51591,2,bezoeker,hebben
51592,1,bezoeker,houden
51593,1,bezoeker,kijken
51594,16,bezoeker,komen
51595,1,bezoeker,krijgen
51596,1,bezoeker,kunnen
51597,3,bezoeker,leren
51598,1,bezoeker,lopen
51599,1,bezoeker,meedoen
51600,1,bezoeker,pesten
51601,1,bezoeker,rijden
51602,1,bezoeker,staan
51603,5,bezoeker,trekken
51604,4,bezoeker,vinden
51605,1,bezoeker,willen
51606,1,bezoeker,zien
51607,2,bezoekje,brengen
51608,1,bezorgd,gezicht
51609,1,bezorger,bakker
51610,1,bezorger,brengen
51611,1,bezuiniging,vinden
51612,1,bezuiniging,worden
51613,1,bezwaar,bestaan
51614,1,bezwaar,hebben
51615,1,bezweet,hoofd
51616,1,beëindig,tekst
51617,1,bff,Chayenne
51618,1,bff,Erica
51619,1,bff,Jasmin
51620,1,bff,Sabijn
51621,1,bff,afkorting
51622,1,bff,doen
51623,1,bff,goed
51624,1,bff,hebben
51625,2,bff,komen
51626,1,bff,noemen
51627,1,bff,pupil
51628,1,bff,vragen
51629,1,bff,wachten
51630,1,bff,wat
51631,1,bff,wonen
51632,1,bff,zeggen
51633,1,bff,zijn
51634,1,bgd,hebben
51635,1,bgin,moeten
51636,1,bh,haken
51637,1,bh,hebben
51638,1,bh,passen
51639,1,bh,praten
51640,1,bh,zeggen
51641,1,bh,zien
51642,1,bh,zitten
51643,1,bi,maken
51644,2,biatlon,vinden
51645,1,bibber,krijgen
51646,1,bibbergel,heten
51647,1,bibberiete,krijgen
51648,1,bibberig,stem
51649,1,bibliotheek,blijven
51650,3,bibliotheek,gaan
51651,1,bibliotheek,kennen
51652,1,bibliotheek,leuk
51653,1,bibliotheek,omtoveren
51654,1,bibliotheek,schrijven
51655,1,bibliotheek,worden
51656,2,bibs,hebben
51657,3,bidon,krijgen
51658,1,bidon,meenemen
51659,1,bidon,pakken
51660,1,bidsprinkhaan,kijken
51661,1,bie,houden
51662,1,bieb,Heb
51663,1,bieb,gaan
51664,1,bieb,leuk
51665,2,bieb,openen
51666,1,bieb-bieb,zoef
51667,1,bief,hebben
51668,1,bief,pakken
51669,1,biefstuk,bestellen
51670,2,biefstuk,hebben
51671,4,biefstuk,krijgen
51672,1,biefstuk,op
51673,1,biefstuk,slan
51674,1,biefstuk,vinden
51675,1,biel,raken
51676,1,biem,blij
51677,1,biem,drinken
51678,1,biem,geken
51679,1,biem,leuk
51680,1,biem,springen
51681,1,bier,doe
51682,9,bier,drinken
51683,1,bier,gebruiken
51684,1,bier,horen
51685,2,bier,kopen
51686,1,bier,krijgen
51687,1,bier,lust
51688,2,bier,maken
51689,1,bier,mogen
51690,2,bier,nemen
51691,1,bier,piken
51692,1,bier,vragen
51693,1,bier,willen
51694,1,bier,zat
51695,1,bierbuik,hebben
51696,1,bierfles,vallen
51697,1,biert,hebben
51698,1,biert,nemen
51699,1,biervil,gooien
51700,1,bieslook,hebben
51701,1,bieslook,strooien
51702,1,biet,aten
51703,1,biet,houden
51704,1,biet,mogen
51705,1,bifiworstje,pakken
51706,1,bifiworstje,willen
51707,10,big,band
51708,1,big,dier
51709,1,big,hebben
51710,1,big,heten
51711,1,big,horen
51712,1,big,knorde
51713,1,big,krijgen
51714,4,big,noemen
51715,1,big,pakken
51716,1,big,volgen
51717,2,big,zien
51718,1,big,zijn
51719,1,bigg,leven
51720,1,bigg,uitlaten
51721,1,bigge,at
51722,1,bigge,bouwen
51723,2,bigge,drinken
51724,1,bigge,heten
51725,3,bigge,krijgen
51726,2,bigge,noemen
51727,1,bigge,vinden
51728,1,bigge,willen
51729,1,bigge,ziek
51730,1,bigge,zien
51731,2,bigge,zijn
51732,1,bigge,zitten
51733,2,biggen,zijn
51734,1,bigget,blij
51735,1,bigget,eten
51736,1,bigget,hebben
51737,1,bigget,horen
51738,1,bigget,houden
51739,1,bigget,koken
51740,1,bigget,komen
51741,1,bigget,kookte
51742,1,bigget,kopen
51743,1,bigget,krijgen
51744,1,bigget,renden
51745,1,bigget,sneedt
51746,1,bigget,staan
51747,1,bigget,volwassen
51748,1,bigget,vragen
51749,1,bigget,willen
51750,1,bigget,zeiden
51751,4,bigget,zien
51752,3,bigget,zijn
51753,1,biggetje,hebben
51754,1,biggie,gaan
51755,1,biggie,zijn
51756,1,bigie,gaan
51757,1,bigie,kijken
51758,1,bigie,willen
51759,1,bij,eten
51760,1,bij,gaan
51761,1,bij,houden
51762,1,bij,kennen
51763,2,bij,komen
51764,2,bij,leven
51765,1,bij,liep
51766,1,bij,maken
51767,1,bij,prikken
51768,1,bij,rennen
51769,1,bij,vliegen
51770,1,bij,voordeel
51771,1,bij,zeggen
51772,1,bijbaan,neem
51773,1,bijbaan,proberen
51774,1,bijbaan,werken
51775,1,bijbaan,zoeken
51776,1,bijbel,hebben
51777,1,bijeenkomst,doen
51778,1,bijeenkomst,worden
51779,1,bijeenkomst,zijn
51780,1,bijen,komen
51781,1,bijenhotel,zien
51782,1,bijennest,eruitziet
51783,1,bijfanbie,denken
51784,1,bijgekomen,zijn
51785,1,bijgeleverd,afstandbediening
51786,1,bijkeuken,opruimen
51787,1,bijl,hakken
51788,1,bijl,halen
51789,2,bijl,hebben
51790,1,bijl,liggen
51791,4,bijl,pakken
51792,1,bijl,staan
51793,1,bijl,uitgooien
51794,1,bijl,zien
51795,1,bijle,hebben
51796,3,bijle,krijgen
51797,1,bijle,mogen
51798,2,bijle,nemen
51799,1,bijle,vraag
51800,1,bijle,vragen
51801,1,bijles,hebben
51802,4,bijles,krijgen
51803,4,bijles,nemen
51804,1,bijles,willen
51805,1,bijles,zien
51806,1,bijlesje,geven
51807,2,bijlevels,zijn
51808,1,bijnaam,Flying
51809,1,bijnaam,Jimmy
51810,1,bijnaam,Karel
51811,1,bijnaam,Lot
51812,1,bijnaam,Marvin
51813,1,bijnaam,Mdiba
51814,1,bijnaam,Snakeman
51815,1,bijnaam,ballonnenman
51816,1,bijnaam,dansmarietje
51817,1,bijnaam,dj
51818,1,bijnaam,geven
51819,5,bijnaam,hebben
51820,1,bijnaam,krijgen
51821,1,bijnaam,noemen
51822,1,bijnaam,zijn
51823,1,bijnerijk,vallen
51824,1,bijoppas,hebben
51825,1,bijpassen,naveltrui
51826,1,bijpassen,stemmet
51827,1,bijrol,geven
51828,1,bijrol,vinden
51829,1,bijrolal,krijgen
51830,1,bijs,lief
51831,1,bijt,hond
51832,1,bijt,komen
51833,1,bijt,regenen
51834,2,bijt,springen
51835,1,bijten,Ga
51836,2,bijten,doen
51837,1,bijten,leuk
51838,1,bijten,likken
51839,1,bijv,betekenen
51840,1,bijv,schrijven
51841,1,bijv.,zitten
51842,1,bijvoeglijk,gebruik
51843,7,bijvoeglijk,naamwoord
51844,1,bijvoorbeeld,belangrijk
51845,1,bijvoorbeeld,dierentuin
51846,1,bijvoorbeeld,doen
51847,1,bijvoorbeeld,paper
51848,1,bijvoorbeeld,regenen
51849,1,bijvoorbeeld,schrijven
51850,1,bijvoorbeeld,staan
51851,1,bijvoorbeeld±,doen
51852,1,bijvoordeeld,spelen
51853,1,bijwerkboek,leerlingboek
51854,1,bijwerking,zeggen
51855,1,bijwerking,zijn
51856,1,bijwerkingen,vallen
51857,1,bijzaak,krijgen
51858,3,bijzonder,aap
51859,1,bijzonder,afkorting
51860,1,bijzonder,baan
51861,1,bijzonder,belevenis
51862,1,bijzonder,bok
51863,1,bijzonder,boog
51864,1,bijzonder,bot
51865,1,bijzonder,brouwsel
51866,1,bijzonder,cadeau
51867,7,bijzonder,dag
51868,1,bijzonder,datum
51869,43,bijzonder,dier
51870,12,bijzonder,ding
51871,5,bijzonder,doen
51872,2,bijzonder,droom
51873,1,bijzonder,elfje
51874,1,bijzonder,fabriek
51875,1,bijzonder,feest
51876,4,bijzonder,gave
51877,2,bijzonder,gebeurtenis
51878,1,bijzonder,gelegenhed
51879,1,bijzonder,hobby
51880,3,bijzonder,hond
51881,1,bijzonder,huisdier
51882,1,bijzonder,instinct
51883,2,bijzonder,jaar
51884,1,bijzonder,jongen
51885,1,bijzonder,kaart
51886,1,bijzonder,kerstboom
51887,3,bijzonder,kind
51888,6,bijzonder,kip
51889,1,bijzonder,kleding
51890,1,bijzonder,kleur
51891,1,bijzonder,koe
51892,1,bijzonder,kopen
51893,2,bijzonder,kracht
51894,1,bijzonder,kunst
51895,1,bijzonder,leven
51896,1,bijzonder,locatie
51897,1,bijzonder,machine
51898,1,bijzonder,maken
51899,1,bijzonder,man
51900,1,bijzonder,meester
51901,3,bijzonder,meisje
51902,1,bijzonder,mens
51903,3,bijzonder,molen
51904,1,bijzonder,muzieken
51905,1,bijzonder,paard
51906,2,bijzonder,persoon
51907,1,bijzonder,plaat
51908,1,bijzonder,planeet
51909,1,bijzonder,plant
51910,1,bijzonder,poes
51911,1,bijzonder,postzegel
51912,1,bijzonder,ras
51913,1,bijzonder,reis
51914,1,bijzonder,schaap
51915,1,bijzonder,schat
51916,2,bijzonder,schelp
51917,1,bijzonder,shampoo
51918,1,bijzonder,sport
51919,2,bijzonder,steen
51920,1,bijzonder,stift
51921,1,bijzonder,suiker
51922,1,bijzonder,taal
51923,1,bijzonder,trol
51924,1,bijzonder,tuintje
51925,1,bijzonder,varken
51926,2,bijzonder,verhaal
51927,1,bijzonder,vis
51928,1,bijzonder,vliegrit
51929,1,bijzonder,vliegtuig
51930,3,bijzonder,vogel
51931,2,bijzonder,vondst
51932,2,bijzonder,voorjaar
51933,2,bijzonder,wedstrijd
51934,1,bijzonder,zeehond
51935,1,bijzonder,zwembad
51936,1,bijzonderen,beer
51937,1,bijzonderen,dier
51938,2,bijzonderheid,hebben
51939,1,bijzondersen,vinden
51940,1,bikerdie,spelen
51941,2,bikini,aandoen
51942,2,bikini,aantrekken
51943,4,bikini,doen
