lemma1,lemma2,freq
bus,hebben,10
te,pakken,326
pakken,ze,116
renden,terug,8
deur,maar,35
deur,sluiten,12
sluiten,Hé,1
Hé,verdorie,1
verdorie,zeggen,3
zeggen,één,47
hij,jammeren,3
jammeren,tien,1
tien,keer,89
keer,maar,103
groot,feest,136
feest,omdat,10
weer,vrij,57
krijgen,ieder,13
ieder,een,17
ze,aten,56
aten,van,2
het,snoep,42
vallen,flauw,38
flauw,en,21
chauffeur,laten,1
de,kindbus,1
kindbus,in,1
een,horrorbus,1
horrorbus,en,1
uit,ook,26
met,hulp,9
hulp,Einde,1
Einde,een,5
dag,geleden,29
geleden,zijn,119
in,Amsterdam,127
Amsterdam,een,3
vragen,wat,318
gebeuren,nou,13
goed,uitkeken,1
uitkeken,en,1
boem,ik,14
botsing,en,5
tegen,mezelf,19
mezelf,het,9
ander,het,71
het,slachtoffer,4
slachtoffer,zijn,6
ik,Barteld,1
Barteld,Notte,1
Notte,gaan,1
gaan,helpen,41
helpen,hij,22
ziekenhuis,Einde,7
Einde,planeet,3
planeet,X,10
X,ik,5
ik,stapte,24
stapte,mijn,2
raket,kijken,1
om,me,115
me,heen,102
heen,ineens,1
een,oranje,33
oranje,Alien,1
Alien,op,1
een,ruimtemotor,1
ruimtemotor,en,1
zeggen,Biep,1
Biep,en,1
ik,gilen,25
gilen,het,23
uit,MAMA,1
MAMA,en,1
en,vroeg,97
vroeg,Bie,1
Bie,Ba,1
Ba,boep,1
boep,Boep,1
Boep,Bap,1
Bap,ja,1
weer,grappig,5
grappig,en,481
hem,Nederlands,1
Nederlands,leren,20
vragen,toen,19
toen,in,126
Nederlands,wat,2
wat,brengen,4
brengen,jou,5
jou,hier,5
hier,nou,18
nou,dan,155
hebben,graag,4
graag,eens,4
ander,planeet,15
planeet,willen,1
willen,ontdekken,3
ontdekken,nou,1
je,hier,150
goed,adres,3
adres,toen,2
ze,vriend,29
vriend,ze,96
de,planeet,64
planeet,x,6
x,rond,1
naar,planeet,7
planeet,F,1
F,en,10
veel,beleven,22
hun,leider,10
leider,dat,2
echt,raar,20
raar,hij,23
erg,ze,54
kunnen,zweven,28
zweven,en,34
voetballen,zweefde,1
zweefde,de,1
bal,weg,34
de,klokkenluider,1
klokkenluider,van,1
van,Notre,1
Notre,Dame,4
Dame,1831,1
1831,het,2
verhaal,spelen,5
spelen,zich,29
zich,af,98
af,in,47
in,Parijs,49
Parijs,het,3
de,liefde,16
liefde,van,8
van,klokkenluider,1
klokkenluider,Quasimodo,1
Quasimodo,voor,1
de,beeldschone,1
beeldschone,Esmiralda,1
Esmiralda,Gringoire,1
Gringoire,zijn,1
ook,verliefd,20
verliefd,op,165
op,Esmeralda,1
Esmeralda,laat,1
laat,denken,15
dat,Esmeralda,1
Esmeralda,een,1
heks,zijn,38
worden,tot,12
tot,dood,1
dood,veroordelen,1
veroordelen,net,1
net,voor,40
worden,ophangen,8
ophangen,reden,1
reden,Quasimodo,1
Quasimodo,Esmeralda,1
Esmeralda,en,1
en,nemen,156
nemen,haar,35
haar,mee,62
de,kerk,169
kerk,en,46
er,ontstaan,13
ontstaan,een,9
warm,vriendschap,1
vriendschap,tussen,1
tussen,die,24
minecraft,je,1
het,vast,104
eens,horen,17
spel,draaien,2
draaien,om,24
een,blokachtig,2
blokachtig,wereld,2
wereld,waar,17
alles,kunnen,179
kunnen,maken,376
maar,willen,173
willen,zoals,14
een,kathedraal,3
kathedraal,je,2
kunnen,minecraft,3
minecraft,voor,2
voor,€,38
€,"20,-",11
"20,-",op,2
computer,spelen,180
spelen,waar,19
willen,gegarandeerd,2
gegarandeerd,plezier,2
plezier,Pluspunten,2
Pluspunten,+,2
+,geen,2
geen,limiet,2
limiet,alles,2
zijn,mogelijk,10
mogelijk,Multiplayer,2
Multiplayer,en,4
en,single,1
single,player,1
player,kindvriendelijk,1
kindvriendelijk,minpunt,1
minpunt,Uitbreidingen,1
Uitbreidingen,zijn,2
erg,moeilijk,36
te,installeren,2
installeren,om,2
om,echt,11
echt,goed,107
je,hoofd,201
hoofd,kennen,11
kennen,minecraft,2
zeker,de,16
de,moeite,23
moeite,waard,14
waard,om,7
om,eens,18
te,uitproberen,25
Roy,geven,1
vis,eten,52
hem,geld,19
voor,nog,14
vis,te,53
kopen,Roy,1
Roy,lopen,1
lopen,met,234
een,koffer,46
dierenwinkel,terwijl,3
terwijl,hij,71
dierenwinkel,lopen,3
lopen,komen,47
motor,tegen,4
tegen,toen,28
dierenwinkel,zijn,14
zijn,kiezen,7
kiezen,Roy,1
Roy,een,1
vis,toen,14
gaan,Roy,2
Roy,op,1
zijn,koffer,46
koffer,toen,4
hij,twee,37
twee,meisje,91
meisje,tegen,27
die,vroegen,3
vroegen,hebben,6
je,zin,99
ijsje,Roij,1
Roij,zeggen,1
zeggen,natuurlijk,36
natuurlijk,Roij,1
Roij,laten,1
laten,zijn,99
koffer,staan,2
staan,Meisje,1
Meisje,wisselen,1
wisselen,de,10
vis,om,8
om,voor,99
pop,toen,13
het,ijsje,102
ijsje,opeten,8
opeten,toen,12
gaan,Roij,1
Roij,naar,1
vis,pakken,13
geen,vis,41
vis,het,17
van,Roy,5
Roy,de,3
hun,de,33
meisje,met,59
hun,tas,25
tas,en,188
en,gaven,1
gaven,Roij,1
Roij,de,2
en,Roij,1
Roij,hun,1
toen,zetten,12
zetten,Roij,1
het,aquarium,54
aquarium,bij,2
vis,Einde,5
in,niet,21
te,kleinen,9
kleinen,hokk,11
met,niet,15
moeten,belonen,1
belonen,worden,30
geen,leeuw,20
tijger,of,52
of,olifant,34
het,leefgebied,32
leefgebied,namaken,4
namaken,en,9
warm,of,15
of,te,174
dier,kuns,29
kuns,te,82
zien,doen,30
soms,wel,535
om,die,167
die,kunst,217
aanspelen,ik,38
om,touw,4
touw,te,13
we,springen,27
springen,als,32
de,touw,39
touw,om,27
voet,raken,5
raken,zijn,30
volgen,aan,4
de,beurt,305
beurt,en,32
de,mogen,3
hij,springen,132
hij,af,18
af,zijn,162
volgen,dan,3
beurt,als,4
zijn,Gregorius,2
Gregorius,en,2
zijn,badminton,6
badminton,badminton,1
badminton,zijn,8
sport,om,14
doen,waarom,33
het,speel,9
speel,horen,1
horen,je,244
volgen,stuk,1
stuk,ik,12
speel,badminton,1
badminton,omdat,1
met,zwemmen,37
en,altijd,88
altijd,op,344
vakantie,speel,2
ik,badminton,1
badminton,ik,5
al,best,101
nu,mogen,79
half,jaar,103
jaar,competitie,1
competitie,spelen,3
echt,werk,9
werk,ik,47
al,6,22
6,wedstrijd,2
wedstrijd,spelen,168
1,verliezen,4
verliezen,dat,19
keer,komen,36
een,uitwedstrijd,2
uitwedstrijd,we,1
winnen,we,128
in,veld,1
veld,daar,8
daar,letten,7
letten,ze,40
voet,en,122
bijna,ingemaakt,1
ingemaakt,door,1
een,peuter,6
peuter,van,1
van,7,34
jaar,maar,109
winnen,ik,198
zelf,uitwedstrijen,1
uitwedstrijen,leuk,1
ander,plaats,30
ander,sporthal,1
sporthal,de,2
laat,sporthal,1
sporthal,zijn,3
hout,maken,17
maken,daar,58
mijn,teamgenoot,10
teamgenoot,Theis,1
Theis,wat,1
wat,om,11
om,zacht,1
zacht,tegenaan,1
tegenaan,te,3
te,neerknallen,1
neerknallen,en,2
hebben,1,93
1,toernooi,1
toernooi,spelen,12
een,verschil,83
wedstrijd,bij,16
toernooi,krijgen,1
geen,punt,14
wedstrijd,wel,6
wel,die,80
die,punt,13
punt,kunnen,3
zien,op,89
internet,we,2
groot,club,6
club,de,17
de,dit,3
jaar,het,73
het,team,222
team,die,21
veel,loot,1
loot,verkopen,3
verkopen,krijgen,2
een,nintendo,1
nintendo,3ds,1
3ds,die,1
willen,iedereen,38
iedereen,wel,62
zelf,zeker,1
zeker,veel,10
50,loot,1
loot,mijn,2
team,weten,2
niet,hoeveel,25
hoeveel,loot,1
team,bij,14
bij,ekaar,1
ekaar,hebben,1
alleen,jamer,1
jamer,dat,1
geen,teamcaptain,1
teamcaptain,zijn,1
verhaal,einde,5
drie,wel,42
mobiel,moeten,117
hebben,ja,52
ja,misschien,24
goed,misschien,19
misschien,als,66
ze,na,66
na,moeten,22
blijven,of,33
of,werk,8
werk,afmaken,3
afmaken,of,7
rij,oefenen,1
oefenen,daarom,1
daarom,zullen,36
drie,moeten,51
het,veilig,57
veilig,zijn,97
moeder,hoeven,10
hoeven,dan,42
niet,zorgen,4
zorgen,te,3
laat,politieagent,5
politieagent,worden,8
een,flat,90
flat,wonen,14
wonen,en,249
zijn,voetballen,114
voetballen,tennissen,35
tennissen,volleyballen,4
volleyballen,basketballen,3
basketballen,en,28
laat,trouwen,12
krijgen,laat,14
laat,kind,13
zomervakantie,eerst,1
naar,scoutingkamp,2
scoutingkamp,daar,1
zitten,we,209
een,huis,847
met,zeilen,2
zeilen,te,1
de,leiding,36
leiding,bedenken,1
bedenken,een,36
een,spook,112
spook,of,7
zoiets,de,2
laat,morgen,3
morgen,worden,44
de,ook,19
ook,wakker,29
ons,bed,21
bed,halen,3
halen,omdat,15
iemand,zijn,151
zijn,ontvoeren,45
ontvoeren,dan,8
al,liggen,3
liggen,maar,97
zijn,raar,106
het,eng,112
eng,worden,2
stuk,zien,5
zien,willen,10
willen,bijna,23
bijna,worden,3
het,slapen,143
het,pakken,25
pakken,af,1
af,er,24
leiding,als,1
zijn,aflopen,245
aflopen,gaan,38
huis,dan,102
broer,met,29
een,hurun,1
hurun,camper,1
camper,naar,5
de,Ardennen,18
Ardennen,daar,1
naar,grot,3
grot,en,38
zoals,forelvis,1
forelvis,misschien,1
misschien,rijden,2
zaterdag,met,41
oom,zus,2
en,zus,303
zus,naar,98
naar,Burger,14
Burger,zoo,2
zoo,zijn,3
krijgen,veel,207
veel,snoep,144
snoep,chips,5
chips,brood,1
de,bush,3
bush,liepen,1
we,over,62
soort,van,394
van,brug,1
brug,die,6
erg,wiebellen,1
wiebellen,en,1
bijna,vanaf,2
vanaf,mijn,36
mijn,sokk,7
sokk,zijn,6
erg,nat,24
nat,het,12
oom,papa,3
papa,zus,6
naar,Vitesse-Ajax,1
Vitesse-Ajax,toe,1
toe,er,17
veel,vechten,9
vechten,maar,41
weer,over,68
over,bij,5
bij,Arnhem,2
Arnhem,centraal,1
centraal,station,1
station,hebben,1
bus,missen,1
missen,en,58
heel,uur,3
uur,wachten,56
wachten,daarom,2
klein,Albert,1
Albert,Heijntje,1
Heijntje,en,1
ijsje,en,95
en,m&m's,1
m&m's,kopen,1
kopen,we,59
bank,rustig,1
rustig,te,36
mens,aanrennen,1
aanrennen,ze,3
ze,vluchten,12
vluchten,voor,15
2,mens,26
die,vechten,14
vechten,we,4
renden,snel,31
snel,terug,49
bus,toe,7
politie,eraan,10
eraan,2,1
2,auto's/busje/,1
auto's/busje/,zwart,1
zwart,bus,19
bus,2,2
2,motor,3
motor,zo,1
erg,heel,13
veel,minuut,1
politie,er,17
weer,aanlopen,1
aanlopen,en,21
reden,weer,3
terug,het,47
heel,spannend,191
spannend,toen,14
en,vertelden,11
vertelden,alles,3
mama,Einde,11
een,sneet,12
sneet,wit,1
bruin,je,12
ananas,dan,65
dan,2,42
boter,niet,1
die,afzetn,16
afzetn,je,14
pan.,dat,8
dat,brood,25
brood,zet,3
pan.,je,63
smul,Heb,1
Heb,je,207
al,trek,1
trek,in,7
in,Mmmmmmm,1
een,vrij,117
leven,moeten,63
geen,verplichting,3
verplichting,moeten,1
krijgen,de,459
mens,zelf,18
moeten,maar,242
lief,knutselen,2
knutselen,omdat,36
daar,leuk,62
maken,rekenen,2
rekenen,niet,18
omdat,rekenen,1
rekenen,saai,5
uit,school,247
bellen,door,26
zij,vragen,5
vragen,Wim,12
je,even,246
even,kip,2
kip,halen,2
halen,voor,73
voor,vanavond,15
vanavond,Wim,2
gaan,boodschapp,31
het,winkelcentrum,57
winkelcentrum,zet,1
zet,zijn,49
neer,en,225
de,Albert,41
Albert,Hein,5
Hein,binnen,1
binnen,als,187
de,kip,171
kip,hebben,17
vinden,lopen,5
rekenen,af,12
af,maar,133
hij,buiten,44
buiten,komen,85
komen,zien,85
fiets,niet,70
moeder,niet,151
niet,bellen,109
zeggen,want,90
een,maand,168
maand,lang,7
lang,straf,1
straf,dus,4
fiets,maar,105
maar,zoeken,20
staan,zoals,11
zoals,altijd,74
altijd,best,5
best,vragen,4
op,voor,103
mijn,doen,7
de,badkamer,176
badkamer,om,19
tand,te,42
te,poetsen,44
poetsen,en,123
mijn,haar,131
rest,hebben,48
oplopen,zoals,1
zoals,gewoonlijk,47
gewoonlijk,naar,5
opeens,iemand,8
iemand,voor,31
mijn,neus,61
neus,staan,9
vragen,wie,29
doen,u,25
u,voor,12
neus,de,6
vrouw,geven,7
geven,geen,41
geen,antwoord,76
antwoord,ik,19
het,nogmaals,3
nogmaals,maar,1
dan,luid,2
luid,de,3
vrouw,zeggen,39
wens,doen,43
doen,dus,382
ik,wenssen,6
wenssen,dat,11
een,vliegn,14
vliegn,worden,1
toen,poef,3
poef,zijn,2
ik,vliegen,109
zien,meneer,3
meneer,Kees,64
Kees,op,22
schoolplein,staan,6
staan,dus,56
ik,besluiten,48
besluiten,om,107
schouder,te,3
zitten,tot,15
tot,we,56
binnen,zijn,810
de,maquette,1
maquette,zitten,1
zitten,meneer,4
Kees,beginnen,2
les,ik,32
me,een,178
beetje,raar,87
raar,dus,16
mijn,plek,19
plek,te,24
voelen,dat,46
ik,groot,125
mens,ik,119
die,vrouw,61
vrouw,toch,1
een,slecht,147
slecht,tovenaar,1
hebben,wanneer,4
wanneer,ze,132
me,mogen,2
anders,blijven,26
blijven,ze,192
3,uurt,8
uurt,spelen,1
goed,bijvoorbeeld,21
bijvoorbeeld,dat,143
ze,maandag,1
maandag,woensdag,26
woensdag,vrijdag,13
vrijdag,zondag,3
zondag,kunnen,3
ander,dag,78
dag,aan,61
hun,huiswerk,12
huiswerk,bezig,2
bezig,gaan,4
zaterdag,naar,108
mijn,knutselclub,1
knutselclub,zijn,3
met,hout,35
hout,zagen,1
zagen,schuuren,1
schuuren,het,1
een,slang,131
slang,hij,4
af,zondag,1
hebben,pompoensoep,1
pompoensoep,eten,1
het,supervies,1
supervies,mijn,1
het,superlekker,1
superlekker,zij,1
zij,willen,85
lief,ieder,1
de,pinkstervakantie,9
pinkstervakantie,bij,1
moeder,zijn,658
daar,2,25
2,dag,122
mijn,nicht,452
nicht,Tunaya,1
Tunaya,slapen,1
slapen,ze,164
lief,haar,4
haar,broer,99
broer,heten,59
heten,Chisayro,1
Chisayro,en,1
irritant,want,35
dan,lig,32
lig,je,16
dan,springen,61
springen,hij,82
doen,die,326
die,deze,8
deze,keer,114
keer,ook,17
zijn,knie,398
knie,meestal,1
meestal,doen,68
doen,ie,6
ie,het,10
voet,dit,3
keer,met,201
knie,dat,6
doen,weinig,5
weinig,pijn,5
pijn,maar,100
wel,pijn,55
pijn,het,13
naar,Kidseiland,1
Kidseiland,zijn,1
met,Tunaya,1
Tunaya,Jason,1
Jason,en,6
die,naam,39
naam,vergeet,1
vergeet,ik,31
ik,steeds,49
steeds,toen,8
steeds,stoeien,1
stoeien,dat,6
vader,want,27
super,pinkstervakantie,1
je,kopen,70
blik,met,32
met,schijf,7
en,brood,79
brood,dat,18
brood,leggen,23
de,schijf,23
schijf,op,16
met,schaaf,2
schaaf,kaas,4
kaas,2,12
een,boven,13
onder,dan,10
je,alvast,13
alvast,boter,3
laten,dat,38
dat,smelten,27
zijn,doen,230
ananas,warm,2
brood,klaar,34
klaar,Einde,24
slecht,idee,20
idee,omdat,13
kind,naar,173
naar,al,85
mogen,kijken,31
weten,dus,47
dus,jullie,10
jullie,moeten,62
dierentuin,niet,161
verbieden,ander,1
ander,moeten,50
kind,boek,4
boek,lezen,247
lezen,over,27
net,avontuur,1
avontuur,niet,1
niet,beleven,1
beleven,dus,2
gewoon,die,38
die,hokk,72
hokk,schoon,10
moeite,doen,11
doen,anders,73
ik,aangifte,1
aangifte,doen,3
ik,stoppen,91
stoppen,dus,24
nu,stoppen,24
stoppen,ja,5
ja,dus,35
tot,nooit,3
stoppen,nu,11
echt,stoppen,8
stoppen,doei,11
wakker,op,11
vrijdag,het,19
carnaval,de,7
leuk,feestdag,8
feestdag,van,2
jaar,ik,328
worden,engel,1
engel,het,1
school,mijn,43
mijn,engelenpak,1
engelenpak,zijn,1
er,vleugel,4
vleugel,bij,3
een,aureool,1
aureool,hij,1
zijn,wit,243
wit,ik,42
leuk,wow,1
wow,het,11
zijn,helemaal,719
helemaal,wit,36
wit,van,20
helemaal,ik,9
ook,niemand,28
niemand,ergens,1
ergens,ik,1
bang,waar,2
iemand,het,75
zijn,Kelly,4
Kelly,zij,1
zo,aardig,34
aardig,zij,3
super,meisje,1
meisje,ze,210
mooi,uit,100
uit,Kom,5
Kom,we,204
zoeken,zeggen,26
zeggen,Kelly,5
Kelly,Oké,1
blij,we,23
hebben,lekker,117
lekker,feesten,3
feesten,Leukste,1
Leukste,dag,2
dag,ooit,14
gebruiken,zelf,67
ook,smstaal,18
smstaal,zoals,5
zoals,HGH,11
HGH,zijn,14
het,GMJ,7
GMJ,zijn,9
goed,met,473
met,jou,329
jou,OG,1
OG,zijn,1
goed,suc6,1
suc6,zijn,8
zijn,succes,7
succes,w8,2
w8,zijn,84
zijn,wachten,67
wachten,teel,1
teel,zijn,1
zijn,telefoon,59
telefoon,nmmr,1
nmmr,zijn,1
zijn,nummer,35
nummer,en,35
zullen,kunnen,110
dat,smstaal,37
smstaal,maar,25
maar,stom,21
stom,gedoe,1
gedoe,vinden,1
ik,ervan,86
ervan,moeten,9
moeten,vinden,53
steeds,want,3
makkelijk,schrijven,7
schrijven,vinden,35
Juul,zijn,8
aardig,zijn,104
ze,helpen,138
helpen,me,26
me,vaak,18
maken,veel,98
lol,en,69
afspreken,veel,1
keer,logeren,11
Karten,Karten,1
Karten,=,1
=,een,12
soort,skelter,1
skelter,met,4
motor,erop,1
erop,maar,20
nog,laag,5
laag,er,1
een,zit,1
zit,en,4
motor,op,11
een,kart,8
kart,kunnen,1
hard,gaan,46
gaan,nog,344
nog,snel,63
een,loper,3
loper,en,4
soort,klokje,1
klokje,op,3
zitten,waar,40
hoe,hard,32
hard,je,21
je,elk,130
elk,ronde,1
ronde,kunnen,1
een,op,62
mijn,kart,1
kart,dat,3
wel,hard,53
worden,wanhopig,1
wanhopig,we,1
pakken,wat,30
wat,eten,294
en,spul,39
buiten,daar,43
daar,vligen,3
vligen,een,5
helikopter,die,13
die,gooit,4
touwladder,naar,4
beneden,gelukkig,5
gelukkig,we,17
zijn,redden,42
redden,we,22
we,worden,228
hoog,gebied,3
gebied,brengen,4
zijn,landen,28
landen,we,7
school,terecht,2
terecht,waar,3
wij,zo,12
lang,mogen,26
de,storm,52
storm,voorbij,3
weer,gerust,3
gerust,gaan,1
slapen,zzz,2
eraan,liggen,14
liggen,of,50
het,eigenlijk,372
kunnen,omdat,70
zullen,eigenlijk,31
wel,gewoon,280
natuur,waarschijnlijk,1
waarschijnlijk,hebben,16
zijn,tegenwoordig,13
tegenwoordig,ook,8
veel,altijd,2
zo,dus,120
dus,in,114
circus,ook,44
leven,kunnen,68
kunnen,hebben,100
spelen,zwemmen,12
zwemmen,ding,1
ding,oppakken,5
oppakken,ze,12
haar,en,477
en,kussent,3
hun,voet,25
voet,ze,16
ruiken,veel,6
als,ons,53
ons,ze,26
goed,zien,97
ze,piepen,31
ook,voetballen,87
voetballen,ze,27
snel,ze,73
ons,spelen,14
spelen,sommig,34
wit,daarom,2
daarom,vallen,4
vallen,ze,193
op,in,155
de,sneeuw,239
sneeuw,de,7
heten,wit,2
wit,herder,10
herder,ze,14
kunst,sommig,5
doen,kunst,54
nu,een,290
paar,tipap,1
tipap,geven,1
geven,Like,2
Like,Lees,2
Lees,goed,8
goed,Tip,11
Tip,één,58
één,Lees,2
Tip,twee,58
twee,begin,3
begin,met,35
een,hoofdletter,344
en,eindig,18
eindig,je,9
zin,met,48
punt,drie,3
drie,Zet,5
Zet,een,33
een,vraagteken,81
vraagteken,als,19
vraagzin,zijn,11
vier,Zet,4
Zet,puntkomma,2
puntkomma,als,2
horen,vijf,2
vijf,Lees,2
Lees,je,11
je,verhaal,75
verhaal,altijd,3
altijd,nog,90
even,als,17
fiets,naar,245
manege,zijn,27
manege,hebben,5
paard,borstelen,8
borstelen,en,60
met,Katrien,1
Katrien,lopen,1
lopen,toen,109
met,Joep,7
Joep,spelen,1
boer,BV,1
BV,Muts,1
Muts,toen,1
kantine,uit,1
pakken,iedereen,2
iedereen,een,137
een,cap.,3
cap.,toen,1
gaan,Kim,3
Kim,naar,3
hebben,2,178
2,pony,2
pony,halen,2
halen,de,185
een,heten,49
heten,Katrien,2
Katrien,en,5
ander,Pride,1
Pride,aan,1
eind,hebben,8
diploma,mee,1
in,boom,341
vogel,in,96
in,vliegtuig,343
in,vogel,255
Vogels,leggen,122
leggen,ei,306
metaal,en,100
van,vlees,68
vlees,bloed,4
en,veer,19
veer,een,8
hebben,benzine,174
benzine,nodig,170
vogel,energie,11
energie,Vogels,3
Vogels,eten,144
hebben,4,88
snuffelen,een,4
doen,Waf,13
Waf,waf,70
waf,hond,18
worden,uitlaten,39
uitlaten,een,30
kunnen,bijten,169
ze,hard,55
hard,ook,5
ook,bo,1
bo,geven,1
en,likken,34
likken,springen,2
lief,dat,42
zijn,waar,270
waar,hè,1
hè,veel,2
plezier,met,45
het,WK,141
WK,er,1
er,voetbalt,1
voetbalt,een,1
een,worst,15
worst,bij,1
bij,die,144
die,Worst,1
Worst,zijn,1
zijn,prof.,1
prof.,hij,1
het,middenveld,30
middenveld,want,2
hard,schoppen,6
schoppen,maar,10
spits,maar,3
als,worst,1
worst,penalty,1
penalty,moeten,2
moeten,nemen,25
nemen,dan,29
dan,schiet,22
schiet,hij,6
hij,altijd,113
altijd,raak,2
raak,maar,3
want,worst,1
worst,zijn,1
zijn,blesseren,13
blesseren,en,9
en,mogen,222
heel,jaar,48
jaar,niet,49
team,laat,1
laat,maar,54
maar,volgen,13
beker,maar,5
even,goed,82
spelen,mijn,106
heten,Luna,15
Luna,Luna,6
Luna,zijn,8
lief,ik,285
speel,voetbal,12
mijn,Lego,15
Lego,Chimo,1
Chimo,spelen,1
deze,tekst,76
tekst,gaan,54
over,dierentuindier,2
dierentuindier,in,2
dan,voornamelijk,3
voornamelijk,mijn,1
mening,en,97
lezen,je,79
volgen,alinea,2
alinea,ik,2
één,instantie,11
instantie,dat,1
in,verblijven,3
verblijven,met,2
met,naar,11
mening,genoeg,2
maar,raken,5
raken,hun,19
hun,wild,3
wild,kant,1
kant,kwijt,1
worden,tam,5
tam,meestal,1
meestal,zijn,209
dit,geen,8
probleem,maar,33
probleem,als,22
laat,worden,307
worden,vrijlaten,24
vrijlaten,in,21
in,bijvoorbeeld,30
bijvoorbeeld,Afrika,10
Afrika,want,7
te,tam,2
tam,en,23
het,jagen,18
jagen,verleren,1
verleren,het,3
gewoon,niets,3
als,heel,13
groot,huisdier,2
huisdier,dus,4
al,met,84
al,ik,42
ze,genoeg,244
en,voedsel,18
voedsel,krijgen,41
moeten,loslaten,4
de,weekend,55
weekend,lekker,3
eten,spelen,16
achtertuin,spelen,9
spelen,ver,8
ver,niks,19
Lieve,Sinterklaas,9
Sinterklaas,wat,13
fijn,dat,122
u,weer,16
vinden,dit,195
dit,altijd,6
altijd,de,135
één,na,49
na,leuk,2
leuk,periode,2
periode,van,6
jaar,vooral,3
vooral,ook,9
weer,matthijsnoten,1
matthijsnoten,ook,1
de,snoep,28
snoep,zijn,25
super,lekker,29
altijd,los,9
los,van,19
de,matthijsnot,1
matthijsnot,in,1
keer,op,315
allerleuk,vinden,45
ik,natuurlijk,102
natuurlijk,pakjesavond,3
pakjesavond,ik,13
zo,benieuwd,9
benieuwd,wat,60
er,stout,1
stout,zijn,75
schoen,krijgen,32
wensen,u,7
u,een,61
gezellig,tijd,14
tijd,in,129
Nederland,doei,2
ziens,op,3
op,pakjesavond,34
pakjesavond,doei,1
mijn,verjaardag,435
verjaardag,toen,9
ik,11,10
11,worden,13
geen,hond,430
krijgen,wel,197
veel,cadeau,118
cadeau,maar,42
op,7,15
7,mei,6
mei,2014,9
2014,worden,9
ik,12,11
12,en,41
vragen,weer,11
hond,krijgen,102
een,Duits,124
herder,ik,6
er,blij,49
blij,mee,322
steeds,groet,1
snapen,de,43
echt,schrijven,41
leren,eigenlijk,7
goed,weten,54
schrijven,kunnen,65
van,w8,49
je,wacht,88
wacht,schrijven,64
soort,woord,49
woord,van,33
w8,kunnen,12
leren,ervan,62
binnen,met,250
lEGO,speel,1
speel,en,102
en,strijkkralen,3
strijkkralen,met,1
lEGO,hebben,6
heel,huis,68
huis,bouwen,67
keuken,erin,1
erin,badkamer,1
badkamer,en,53
en,slaapkamer,5
slaapkamer,als,1
garage,met,6
een,voortuin,3
voortuin,en,6
spellet,en,285
speel,zelf,56
zelf,eigenlijk,14
eigenlijk,het,35
lief,spellet,3
spellet,mijn,7
mijn,lievelingsspel,43
lievelingsspel,heten,2
heten,monopoly,1
monopoly,Empire,3
Empire,Einde,1
zo,typen,44
hebben,helemaal,74
helemaal,gelijk,15
gelijk,als,27
dan,bijvoorbeeld,106
ik,verw8,1
verw8,jou,1
jou,schrijven,2
schrijven,weten,24
ze,verwachten,4
verwachten,met,1
een,g,11
g,of,5
of,ch,1
ch,moeten,4
moeten,schrijven,840
schrijven,daarom,36
daarom,moeten,288
veel,gaan,112
schrijven,zodat,18
niet,vergeten,60
vergeten,hoe,30
je,woord,81
ze,weinig,130
weinig,op,56
telefoon,of,178
tablet,of,123
ding,met,129
met,elektronica,3
elektronica,zitten,2
gaan,vergeten,10
vergeten,nemen,1
nemen,nou,11
nou,dit,100
dit,opstel,45
opstel,als,1
school,ook,150
veel,opstellen,2
opstellen,gaan,1
schrijven,scheelen,1
scheelen,dat,3
heel,stuk,41
stuk,nou,4
nog,bijvoorbeeld,2
bijvoorbeeld,half,2
uur,tekst,1
tekst,op,12
op,elektronica,2
elektronica,en,7
wel,nog,93
nog,met,278
de,nummer,46
drie,vier,51
vier,vijf,44
vijf,enzovoort,2
enzovoort,de,24
de,conclusie,66
het,waarschijnlijk,33
waarschijnlijk,goed,4
schrijven,van,49
van,woord,37
vinden,heel,91
ding,leuk,38
afspelen,binnen,21
gewoon,smstaal,17
smstaal,en,35
zijn,goedkoper,4
goedkoper,want,1
het,kort,50
en,kosten,25
het,weinig,163
geld,als,47
school,gewoon,50
probleem,ik,33
juist,wel,60
lekker,computergames,1
computergames,spelen,1
zomer,naar,24
strand,in,26
je,schaatsen,14
schaatsen,en,58
sneeuw,spelen,44
je,tv,43
je,Waveboarden,1
Waveboarden,en,12
en,steppen,42
steppen,fietsen,19
zijn,waarom,106
buiten,leuk,141
logeren,bij,125
bij,Lotte,11
Lotte,ik,12
ik,neem,242
neem,mijn,29
mijn,pyjama,53
pyjama,mee,1
mijn,tandenborstel,5
tandenborstel,mee,2
mijn,knuffel,81
knuffel,klein,1
klein,we,7
gaan,friet,20
bad,met,15
met,Luuk,28
Luuk,Luuk,4
Luuk,zijn,21
het,broer,28
van,Lotte,17
Lotte,na,1
na,in,8
bad,zitten,4
we,film,20
kijken,dat,139
we,tandenpoetsen,1
tandenpoetsen,ik,4
elektrisch,tandenborstel,4
tandenborstel,nu,1
slapen,Einde,69
erg,want,277
kind,bijvoorbeeld,49
bijvoorbeeld,haast,6
dan,typn,30
typn,je,55
een,afkorting,288
daar,taalfouat,2
taalfouat,door,4
door,maken,19
maken,sommig,20
lui,om,23
dan,gebruiken,92
ze,bijvoorbeeld,279
afkorting,hgh,4
hgh,hoe,26
het,gmj,28
gmj,goed,29
jou,ty,1
ty,thank,1
